"","Table 2#4#4U# Price Indexes for Personal Consumption Expenditure","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57","F58","F59","F60","F61","F62","F63","F64","F65","F66","F67","F68","F69","F70","F71","F72","F73","F74","F75","F76","F77","F78","F79","F80","F81","F82","F83","F84","F85","F86","F87","F88","F89","F90","F91","F92","F93","F94","F95","F96","F97","F98","F99","F100","F101","F102","F103","F104","F105","F106","F107","F108","F109","F110","F111","F112","F113","F114","F115","F116","F117","F118","F119","F120","F121","F122","F123","F124","F125","F126","F127","F128","F129","F130","F131","F132","F133","F134","F135","F136","F137","F138","F139","F140","F141","F142","F143","F144","F145","F146","F147","F148","F149","F150","F151","F152","F153","F154","F155","F156","F157","F158","F159","F160","F161","F162","F163","F164","F165","F166","F167","F168","F169","F170","F171","F172","F173","F174","F175","F176","F177","F178","F179","F180","F181","F182","F183","F184","F185","F186","F187","F188","F189","F190","F191","F192","F193","F194","F195","F196","F197","F198","F199","F200","F201","F202","F203","F204","F205","F206","F207","F208","F209","F210","F211","F212","F213","F214","F215","F216","F217","F218","F219"
"562","141","        Newspapers and periodicals","DMAGRG3",29.636,29.876,29.972,30.02,30.019,30.931,30.979,31.074,31.169,31.312,31.409,31.504,31.588,31.624,31.661,31.841,31.927,31.963,32.046,32.18,32.311,32.253,32.432,32.611,32.888,33.209,33.438,33.711,33.794,33.686,33.818,34.044,34.127,34.591,35.343,35.52,36.033,36.162,36.862,37.229,37.598,37.868,38.045,38.126,38.351,38.812,38.846,38.924,39.48,40.13,40.541,41.476,41.698,41.826,41.809,41.888,41.966,42.096,42.173,42.159,42.569,42.977,43.483,44.032,44.253,44.612,44.927,44.959,45.27,45.585,45.614,46.208,46.333,46.456,46.909,46.986,47.204,47.235,47.357,47.432,47.51,47.962,48.037,48.115,48.142,48.405,48.626,48.745,48.776,48.806,49.069,49.048,49.079,49.386,49.647,49.769,49.845,50.201,50.367,50.585,50.797,50.826,50.854,50.882,51.05,51.542,51.664,51.734,51.718,52.114,52.283,52.494,52.568,52.641,52.669,52.742,52.815,53.074,53.379,53.407,53.589,53.744,53.904,54.203,54.449,54.518,54.705,54.823,55.058,55.394,55.463,55.602,55.682,55.939,55.971,56.516,56.676,56.836,56.916,56.889,56.986,57.381,57.546,57.99,58.198,58.305,58.486,58.63,58.695,58.908,59.191,59.191,59.319,59.544,59.704,59.982,60.478,60.489,60.5,60.644,60.74,60.777,61.018,60.996,61.472,61.984,62.31,62.46,63.726,64.222,65.232,65.605,65.851,65.899,66.204,67.09,67.293,67.779,67.859,68.313,68.666,68.874,69.146,69.691,69.696,69.771,70.012,70.044,70.327,70.786,70.727,70.882,71.085,71.101,71.448,72.18,72.394,72.693,72.634,72.896,73.034,73.456,73.542,73.675,74.044,73.953,74.129,74.749,75.165,75.112,75.747,75.545,76.255,76.917,77.115,77.195
"563","142","        Stationery and miscellaneous printed materials","DSTYRG3",47.418,48.174,48.572,48.31,48.446,48.651,48.652,48.776,48.913,48.985,48.988,49.057,49.324,49.258,49.331,49.529,49.665,49.804,50.076,50.278,50.348,50.548,50.816,51.232,51.903,51.909,52.183,52.254,52.319,52.657,52.999,53.398,53.739,53.533,54.556,54.892,54.902,55.106,55.64,56.25,56.66,56.94,57.135,57.28,57.676,58.017,57.953,58.708,58.977,59.449,59.785,59.989,61.018,61.288,61.628,61.829,62.162,62.577,62.707,63.056,63.325,63.798,63.935,64.141,64.48,64.617,65.426,66.177,66.852,67.122,67.402,67.529,67.799,67.807,68.145,68.147,68.282,68.29,68.421,68.141,68.212,68.08,68.693,69.368,69.232,69.373,69.237,69.375,69.634,70.115,70.183,70.456,70.449,70.728,71.069,70.933,71.067,71.002,71.334,71.948,71.672,71.75,71.68,72.217,72.285,72.501,72.623,72.772,72.837,72.77,72.637,72.623,73.037,73.109,73.169,72.967,72.638,72.968,73.112,73.654,73.446,73.853,73.853,73.989,73.989,74.464,74.192,73.717,73.649,73.853,74.124,74.057,74.192,74.464,74.6,74.871,75.143,75.686,76.025,76.093,75.957,76.161,76.568,76.84,76.975,77.315,77.79,78.129,78.876,78.808,78.537,78.944,79.08,79.08,78.604,79.148,79.691,79.894,79.758,79.894,81.388,81.863,81.455,81.591,81.795,81.388,80.912,82.609,83.017,82.881,82.745,82.745,83.017,83.492,83.288,83.899,84.51,85.053,85.664,86.546,86.546,86.682,87.292,87.563,87.359,87.631,88.852,88.445,87.835,87.767,89.329,89.126,88.384,88.349,88.668,88.998,89.449,89.623,89.687,91.175,89.858,90.504,90.854,91.229,91.161,92.038,92.24,91.768,91.499,91.296,90.487,90.622,91.229,92.24,91.364,92.645
"564","143","      Net expenditures abroad by U.S. residents (131)","ZZZZZZ3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","144","        Expenditures abroad by U.S. residents","DABDRG3",23.921,24.348,24.778,25.024,25.599,26.318,27.78,28.346,28.615,27.79,28.059,28.626,30.2,30.821,31.193,30.747,31.063,31.574,32.777,33.294,33.623,33.428,33.63,33.893,34.506,34.688,34.732,33.841,34.191,34.987,37.032,38.131,39.092,39.836,40.567,41.206,41.658,42.173,42.658,42.767,43.46,44.391,47.062,47.325,46.681,43.605,42.32,41.298,40.666,40.056,39.596,39.564,39.203,38.789,37.432,37.576,38.33,41.09,42.022,42.524,42.113,42.118,42.052,41.906,41.708,41.448,41.149,40.756,40.292,39.168,38.992,39.178,40.521,40.835,40.916,40.637,40.347,39.921,39.022,38.571,38.233,37.915,37.873,38.015,38.654,38.922,39.134,39.426,39.421,39.258,38.798,38.419,37.983,37.385,36.919,36.479,35.651,35.574,35.833,36.702,37.432,38.3,39.422,40.472,41.567,42.705,43.895,45.138,46.792,47.863,48.708,48.807,49.59,50.54,52.255,53.084,53.625,53.267,53.691,54.287,55.377,56.075,56.702,56.854,57.646,58.671,60.938,61.673,61.882,60.582,60.48,60.59,61.133,61.513,61.949,62.755,63.067,63.196,63.005,62.871,62.656,62.532,62.034,61.333,59.805,59.151,58.749,58.089,58.575,59.699,63.133,64.27,64.786,63.715,63.711,63.806,64.079,64.335,64.654,63.984,65.232,67.346,72.581,74.739,76.074,75.977,76.117,75.885,74.784,74.12,73.4,72.185,71.687,71.47,71.869,71.968,72.103,72.012,72.403,73.014,74.533,75.103,75.418,73.945,74.92,76.807,82.921,84.118,83.709,79.274,77.515,76.008,72.75,73.78,74.656,75.377,75.969,76.434,77.228,77.079,76.445,74.461,73.518,72.748,71.737,71.641,72.044,73.362,74.449,75.724,77.931,79.025,79.749,79.588,79.963,80.357
"566","145","          Government employees' expenditures abroad","DARTRG3",24.119,24.518,24.926,25.157,25.721,26.433,27.893,28.449,28.7,27.85,28.093,28.631,30.17,30.768,31.133,30.696,31.017,31.529,32.729,33.25,33.588,33.409,33.635,33.93,34.583,34.8,34.87,33.993,34.366,35.191,37.276,38.395,39.358,40.084,40.796,41.412,41.84,42.335,42.803,42.899,43.575,44.487,47.136,47.387,46.745,43.682,42.398,41.366,40.712,40.087,39.619,39.584,39.22,38.803,37.444,37.591,38.355,41.134,42.08,42.592,42.184,42.193,42.132,41.99,41.8,41.548,41.259,40.868,40.4,39.263,39.081,39.263,40.608,40.92,40.998,40.715,40.42,39.986,39.078,38.618,38.271,37.944,37.892,38.022,38.647,38.907,39.116,39.411,39.411,39.254,38.803,38.439,38.022,37.45,37.007,36.591,35.784,35.732,36.018,36.92,37.675,38.56,39.691,40.75,41.852,42.997,44.186,45.418,47.052,48.102,48.926,49.004,49.768,50.696,52.391,53.198,53.719,53.34,53.748,54.329,55.408,56.093,56.709,56.851,57.632,58.647,60.903,61.632,61.84,60.545,60.449,60.571,61.129,61.519,61.962,62.769,63.081,63.211,63.02,62.89,62.682,62.569,62.075,61.372,59.836,59.185,58.795,58.156,58.667,59.822,63.295,64.475,65.039,64.015,64.076,64.25,64.617,64.955,65.346,64.724,66.017,68.16,73.433,75.567,76.843,76.646,76.663,76.282,75.003,74.196,73.363,72.065,71.509,71.258,71.645,71.749,71.906,71.852,72.309,73.014,74.661,75.345,75.758,74.356,75.386,77.303,83.441,84.633,84.212,79.744,77.924,76.317,72.918,73.854,74.667,75.356,75.921,76.362,77.138,76.988,76.371,74.42,73.519,72.799,71.847,71.805,72.257,73.624,74.75,76.055,78.287,79.391,80.115,79.939,80.291,80.652
"567","146","          Private employees' expenditures abroad","DARSRG3",24.14,24.539,24.948,25.179,25.744,26.456,27.918,28.473,28.725,27.874,28.117,28.656,30.196,30.795,31.16,30.723,31.044,31.556,32.758,33.279,33.618,33.438,33.664,33.959,34.613,34.831,34.9,34.023,34.396,35.221,37.309,38.429,39.393,40.119,40.832,41.448,41.877,42.372,42.841,42.936,43.613,44.525,47.177,47.429,46.786,43.721,42.435,41.402,40.748,40.122,39.653,39.619,39.254,38.837,37.476,37.624,38.388,41.17,42.117,42.629,42.221,42.23,42.169,42.027,41.836,41.584,41.295,40.904,40.435,39.297,39.115,39.297,40.643,40.956,41.034,40.75,40.455,40.021,39.112,38.652,38.304,37.977,37.925,38.055,38.681,38.941,39.15,39.445,39.445,39.289,38.837,38.472,38.055,37.482,37.039,36.622,35.815,35.763,36.049,36.952,37.708,38.594,39.726,40.785,41.888,43.034,44.224,45.457,47.093,48.144,48.969,49.047,49.811,50.74,52.437,53.245,53.766,53.386,53.795,54.376,55.456,56.142,56.759,56.901,57.682,58.698,60.956,61.686,61.894,60.597,60.502,60.623,61.182,61.573,62.016,62.823,63.136,63.266,63.075,62.945,62.737,62.624,62.129,61.425,59.888,59.237,58.846,58.206,58.719,59.874,63.35,64.531,65.096,64.071,64.132,64.306,64.673,65.012,65.403,64.78,66.074,68.219,73.497,75.633,76.91,76.713,76.73,76.348,75.069,74.261,73.427,72.127,71.572,71.32,71.708,71.812,71.968,71.914,72.372,73.078,74.726,75.411,75.824,74.421,75.452,77.371,83.514,84.707,84.286,79.814,77.992,76.383,72.982,73.919,74.732,75.421,75.987,76.428,77.205,77.055,76.438,74.485,73.583,72.863,71.91,71.868,72.32,73.688,74.815,76.121,78.355,79.46,80.185,80.009,80.361,80.723
"568","147","        Less: Personal remittances in kind to nonresidents","DREMRG3",45.038,45.592,45.822,46.044,46.226,46.398,46.656,46.876,46.967,47.223,47.475,47.651,47.86,47.994,48.299,48.768,49.251,49.731,49.995,50.161,50.471,50.808,51.149,51.405,51.851,52.325,53.003,53.694,54.309,54.915,55.429,55.855,56.349,56.666,57.062,57.572,58.483,59.23,60.147,60.46,60.692,60.842,61.269,61.924,62.501,62.848,63.334,63.765,64.371,65.399,65.993,66.04,66.254,66.452,66.761,67.049,67.48,67.6,67.789,67.942,67.998,68.119,67.918,67.554,67.984,68.89,69.184,69.156,69.079,69.262,69.211,69.135,69.065,68.815,68.802,69.315,69.763,69.915,70.216,70.404,70.527,70.682,70.687,70.715,71.169,71.525,71.587,71.789,71.804,71.831,71.813,71.891,72.053,72.242,72.233,72.123,72.228,72.59,72.844,73.079,72.848,72.837,72.814,72.676,72.712,72.909,73.233,73.525,73.65,72.891,71.644,70.645,70.763,70.879,70.769,70.649,70.895,70.792,70.91,71.058,71.727,72.148,72.438,72.705,72.881,73.154,73.304,73.608,73.809,73.951,74.12,73.935,73.984,73.903,74.075,74.535,74.609,74.926,75.301,75.511,75.92,76.012,76.203,76.187,76.557,76.807,77.181,78.308,78.654,78.614,78.492,78.141,78.217,78.646,78.764,78.878,80.25,80.481,80.563,80.483,80.423,80.737,80.907,81.841,82.891,83.877,83.914,84.048,83.807,83.318,82.876,83.138,83.457,83.523,83.197,83.286,83.44,83.414,83.812,83.924,83.576,83.615,83.837,83.811,84.052,84.322,84.357,84.545,84.77,84.989,85.043,85.041,84.985,85.227,85.18,85.396,85.486,85.155,85.036,85.219,84.895,85.502,85.638,85.438,85.257,85.268,85.318,85.428,85.621,86.001,86.331,86.766,86.793,86.761,86.84,86.888
"569","148","Services","DSERRG3",27.562,27.756,27.95,28.144,28.293,28.479,28.676,28.854,29.025,29.164,29.328,29.463,29.685,29.891,30.074,30.294,30.489,30.669,30.864,31.048,31.252,31.524,31.698,31.838,32.019,32.089,32.291,32.639,33.001,33.256,33.461,33.748,34.031,34.326,34.532,34.81,35.052,35.428,35.768,35.964,36.318,36.587,36.91,37.191,37.575,37.957,38.302,38.576,38.997,39.328,39.603,39.848,40.12,40.343,40.654,40.986,41.293,41.552,41.883,42.048,42.397,42.554,42.792,42.971,43.241,43.492,43.822,44.128,44.345,44.698,44.945,45.121,45.454,45.64,45.7,45.865,45.945,46.181,46.526,46.83,47.099,47.223,47.329,47.36,47.537,47.969,48.217,48.479,48.641,48.781,49.063,49.249,49.322,49.467,49.593,49.838,50.132,50.307,50.504,50.586,50.823,50.942,51.086,51.351,51.5,51.604,51.776,51.978,52.299,52.547,52.808,52.964,53.095,53.364,53.468,53.597,53.84,54.046,54.198,54.27,54.509,54.611,54.725,54.891,55.027,55.243,55.436,55.69,55.926,56.126,56.26,56.467,56.807,57.034,57.269,57.516,57.727,58.03,58.278,58.516,58.77,58.982,59.16,59.385,59.702,59.935,60.189,60.389,60.568,60.748,60.933,61.096,61.293,61.519,61.715,61.993,62.248,62.49,62.901,63.201,63.482,63.83,63.956,64.3,64.527,64.776,64.935,65.047,65.439,65.629,65.793,65.879,66.224,66.443,66.671,66.887,67.201,67.41,67.536,67.862,68.149,68.413,68.638,68.887,68.974,69.084,69.384,69.468,69.625,69.929,70.069,70.207,70.411,70.474,70.699,70.887,71.205,71.283,71.427,71.549,71.725,71.826,71.972,72.071,72.199,72.45,72.705,72.769,72.898,73.08,73.306,73.482,73.61,73.82,73.988,74.094
"570","149","  Household consumption expenditures (for services)","DHCERG3",26.36,26.552,26.747,26.94,27.089,27.263,27.442,27.61,27.777,27.907,28.071,28.201,28.406,28.617,28.797,29.009,29.195,29.359,29.533,29.729,29.909,30.178,30.362,30.485,30.646,30.718,30.912,31.242,31.6,31.825,32.015,32.29,32.545,32.84,33.032,33.298,33.53,33.902,34.219,34.403,34.731,34.984,35.332,35.618,35.988,36.361,36.689,36.956,37.375,37.686,37.949,38.185,38.419,38.629,38.965,39.304,39.6,39.862,40.209,40.366,40.721,40.895,41.161,41.35,41.617,41.843,42.184,42.507,42.732,43.1,43.356,43.521,43.88,44.098,44.174,44.332,44.42,44.595,45.002,45.324,45.576,45.727,45.837,45.89,46.053,46.491,46.743,46.997,47.167,47.308,47.605,47.804,47.868,48.026,48.166,48.426,48.713,48.882,49.089,49.183,49.418,49.531,49.684,49.942,50.079,50.178,50.338,50.541,50.882,51.142,51.427,51.609,51.738,52.011,52.129,52.263,52.507,52.713,52.872,52.961,53.197,53.281,53.414,53.574,53.731,53.946,54.135,54.375,54.616,54.813,54.957,55.175,55.5,55.745,55.98,56.227,56.452,56.759,57.014,57.265,57.516,57.739,57.918,58.169,58.485,58.751,59.001,59.223,59.424,59.63,59.821,60.011,60.25,60.49,60.715,60.999,61.241,61.504,61.945,62.268,62.572,62.937,63.096,63.465,63.701,63.954,64.142,64.276,64.696,64.902,65.096,65.187,65.504,65.754,66.016,66.245,66.597,66.818,66.969,67.311,67.632,67.934,68.214,68.457,68.579,68.711,69.014,69.108,69.308,69.626,69.806,69.966,70.205,70.246,70.476,70.671,71.004,71.09,71.253,71.398,71.566,71.673,71.82,71.919,72.07,72.325,72.575,72.65,72.785,72.963,73.212,73.365,73.483,73.705,73.866,73.968
"571","150","    Housing and utilities","DHUTRG3",27.675,27.924,28.137,28.319,28.453,28.632,28.817,29.041,29.276,29.39,29.592,29.719,29.829,30.011,30.178,30.349,30.567,30.687,30.811,30.939,31.179,31.415,31.599,31.765,31.972,32.132,32.279,32.42,32.746,33.01,33.255,33.615,33.961,34.43,34.573,34.794,35.015,35.327,35.62,35.78,36.17,36.679,36.908,37.183,37.557,37.938,38.231,38.576,38.892,39.232,39.515,39.84,40.254,40.537,40.884,41.435,41.795,42.08,42.454,42.726,43.114,43.285,43.633,43.777,44.123,44.293,44.663,44.918,45.158,45.68,45.967,46.185,46.469,46.654,46.75,47.135,47.238,47.353,47.552,47.614,47.847,48.046,48.284,48.457,48.563,48.774,48.995,49.382,49.509,49.647,50.086,50.303,50.555,50.681,50.836,51.036,51.196,51.5,51.685,51.833,52.283,52.45,52.629,52.87,53.02,53.176,53.514,53.723,53.974,54.121,54.465,54.708,54.762,55.05,55.132,55.279,55.475,55.52,55.632,55.734,55.921,56.107,56.34,56.54,56.712,56.911,56.924,57.268,57.437,57.608,57.769,58.037,58.221,58.41,58.556,58.701,58.792,59.089,59.266,59.483,59.742,59.915,60.151,60.311,60.502,60.615,60.812,61.033,61.248,61.433,61.683,61.946,62.095,62.397,62.623,62.883,63.003,63.121,63.545,63.711,63.815,64.295,64.485,64.843,64.986,65.087,65.17,65.325,65.698,65.871,65.958,66.021,66.242,66.242,66.4,66.484,66.653,66.906,67.096,67.406,67.491,67.631,67.77,67.934,68.077,68.174,68.3,68.446,68.492,68.716,69.005,69.185,69.349,69.363,69.684,69.902,70.129,70.262,70.381,70.499,70.626,70.772,70.869,71.063,71.195,71.443,71.684,71.744,71.91,71.996,72.121,72.279,72.325,72.469,72.666,72.831
"572","151","      Housing","DHSGRG3",27.715,28.007,28.19,28.396,28.556,28.737,28.897,29.101,29.353,29.447,29.634,29.791,29.93,30.068,30.188,30.327,30.535,30.673,30.81,30.947,31.221,31.426,31.632,31.79,31.976,32.114,32.245,32.382,32.725,32.932,33.137,33.478,33.815,34.295,34.413,34.566,34.769,34.976,35.225,35.293,35.636,36.113,36.267,36.52,36.928,37.338,37.626,37.949,38.224,38.495,38.763,39.035,39.438,39.643,39.907,40.449,40.785,41.123,41.392,41.659,41.951,42.103,42.343,42.453,42.763,42.928,43.35,43.584,43.751,44.153,44.39,44.55,44.835,45.01,45.059,45.461,45.567,45.726,45.91,46.04,46.244,46.35,46.544,46.736,46.899,47.093,47.345,47.719,47.836,48.043,48.381,48.554,48.781,48.955,49.115,49.381,49.541,49.901,50.074,50.215,50.757,50.974,51.199,51.549,51.681,51.892,52.299,52.527,52.784,52.921,53.36,53.723,53.83,54.025,54.195,54.354,54.617,54.875,55.039,55.16,55.338,55.586,55.836,56.137,56.301,56.395,56.448,56.798,56.973,57.341,57.442,57.789,58.048,58.26,58.42,58.552,58.707,58.94,59.12,59.361,59.594,59.7,59.973,60.146,60.34,60.516,60.71,60.899,61.158,61.356,61.58,61.852,62.037,62.37,62.591,62.856,63.006,63.041,63.54,63.758,63.925,64.431,64.72,65.119,65.227,65.339,65.34,65.524,65.724,65.87,65.971,66.096,66.276,66.356,66.423,66.545,66.686,66.918,67.115,67.407,67.534,67.707,67.876,67.995,68.129,68.199,68.313,68.451,68.426,68.657,68.873,69.059,69.277,69.454,69.63,69.814,70.003,70.119,70.224,70.325,70.424,70.586,70.744,70.95,71.143,71.374,71.592,71.73,71.938,72.04,72.173,72.337,72.433,72.611,72.811,73.025
"573","152","        Rental of tenant-occupied nonfarm housing (20)","DTENRG3",27.33,27.671,27.811,28.014,28.22,28.357,28.562,28.767,28.974,29.11,29.249,29.452,29.586,29.722,29.792,29.932,30.137,30.273,30.408,30.545,30.817,31.023,31.229,31.434,31.573,31.713,31.844,31.984,32.328,32.536,32.741,33.082,33.422,33.9,33.974,34.177,34.385,34.592,34.796,34.866,35.211,35.688,35.893,36.105,36.514,36.927,37.266,37.544,37.819,38.094,38.366,38.641,39.05,39.257,39.531,40.077,40.416,40.762,41.034,41.307,41.509,41.702,41.984,42.129,42.417,42.656,42.992,43.229,43.338,43.718,43.958,44.152,44.44,44.683,44.834,45.074,45.18,45.38,45.533,45.735,45.98,46.092,46.285,46.485,46.684,46.879,47.169,47.55,47.705,47.951,48.196,48.443,48.643,48.892,49.091,49.426,49.627,49.964,50.206,50.457,50.841,51.13,51.335,51.625,51.827,52.214,52.595,52.795,52.996,53.102,53.482,54.054,54.163,54.364,54.705,54.769,54.976,55.27,55.473,55.628,55.846,56.056,56.269,56.387,56.523,56.569,56.811,57.201,57.405,57.6,57.639,58.045,58.253,58.414,58.603,58.738,58.888,59.051,59.224,59.426,59.663,59.782,59.967,60.151,60.419,60.617,60.787,60.988,61.154,61.434,61.623,61.865,61.985,62.303,62.572,62.723,62.983,63.097,63.403,63.633,63.834,64.134,64.352,64.615,64.849,65.054,65.216,65.424,65.64,65.86,66.016,66.19,66.42,66.563,66.685,66.804,66.976,67.119,67.292,67.504,67.667,67.841,68.031,68.079,68.255,68.338,68.43,68.55,68.575,68.798,68.961,69.134,69.329,69.494,69.644,69.741,69.91,70.056,70.103,70.244,70.331,70.488,70.627,70.808,70.949,71.136,71.355,71.424,71.564,71.657,71.758,71.923,72.076,72.178,72.361,72.561
"574","153","          Tenant-occupied mobile homes","DTMHRG3",27.073,27.412,27.616,27.752,27.955,28.091,28.295,28.498,28.702,28.837,29.041,29.177,29.244,29.38,29.516,29.719,29.923,30.059,30.127,30.262,30.466,30.669,30.873,31.144,31.28,31.484,31.484,31.687,32.026,32.298,32.501,32.773,33.044,33.519,33.655,33.791,34.062,34.333,34.469,34.537,34.944,35.351,35.555,35.894,36.233,36.708,36.912,37.251,37.523,37.794,38.065,38.337,38.676,38.88,39.151,39.694,39.965,40.372,40.644,40.915,41.051,41.245,41.527,41.674,41.958,42.196,42.525,42.762,42.867,43.241,43.478,43.672,43.957,44.198,44.348,44.585,44.69,44.887,45.038,45.234,45.473,45.58,45.774,45.972,46.168,46.362,46.648,47.025,47.178,47.419,47.662,47.905,48.101,48.344,48.541,48.874,49.071,49.405,49.648,49.893,50.272,50.562,50.762,51.049,51.248,51.631,52.011,52.21,52.411,52.518,52.901,53.465,53.575,53.776,54.111,54.174,54.376,54.669,54.87,55.025,55.24,55.449,55.663,55.779,55.911,55.961,56.194,56.58,56.78,56.973,57.011,57.415,57.624,57.784,57.971,58.105,58.253,58.413,58.586,58.782,59.016,59.135,59.317,59.5,59.766,59.961,60.128,60.328,60.489,60.765,60.952,61.194,61.312,61.624,61.89,62.039,62.296,62.408,62.713,62.938,63.138,63.436,63.651,63.908,64.141,64.345,64.506,64.712,64.928,65.145,65.299,65.47,65.698,65.841,65.958,66.079,66.246,66.389,66.56,66.771,66.933,67.106,67.287,67.34,67.515,67.596,67.687,67.808,67.834,68.049,68.207,68.379,68.574,68.739,68.89,68.981,69.149,69.292,69.339,69.477,69.563,69.717,69.855,70.033,70.171,70.353,70.569,70.639,70.779,70.873,70.97,71.129,71.278,71.381,71.562,71.763
"575","154","          Tenant-occupied stationary homes","DTSPRG3",27.027,27.366,27.502,27.705,27.908,28.043,28.247,28.45,28.653,28.789,28.924,29.127,29.263,29.398,29.466,29.601,29.805,29.94,30.076,30.211,30.482,30.685,30.888,31.092,31.227,31.363,31.498,31.634,31.972,32.175,32.379,32.717,33.056,33.53,33.598,33.801,34.004,34.208,34.411,34.479,34.817,35.291,35.495,35.698,36.104,36.511,36.849,37.12,37.391,37.662,37.933,38.204,38.611,38.814,39.085,39.627,39.965,40.304,40.575,40.846,41.049,41.243,41.525,41.672,41.956,42.195,42.523,42.761,42.865,43.239,43.476,43.671,43.955,44.196,44.346,44.583,44.688,44.885,45.036,45.232,45.472,45.578,45.772,45.97,46.167,46.36,46.646,47.023,47.176,47.417,47.66,47.903,48.099,48.342,48.539,48.872,49.069,49.403,49.646,49.891,50.27,50.56,50.76,51.047,51.246,51.629,52.009,52.208,52.409,52.515,52.899,53.463,53.572,53.774,54.108,54.172,54.374,54.667,54.868,55.023,55.238,55.447,55.661,55.776,55.909,55.958,56.192,56.577,56.778,56.97,57.009,57.413,57.622,57.781,57.968,58.102,58.251,58.411,58.583,58.78,59.013,59.133,59.314,59.498,59.764,59.958,60.125,60.325,60.487,60.762,60.95,61.192,61.309,61.622,61.888,62.036,62.293,62.405,62.71,62.936,63.136,63.433,63.648,63.905,64.138,64.342,64.503,64.709,64.926,65.142,65.296,65.467,65.695,65.838,65.955,66.077,66.244,66.387,66.557,66.768,66.93,67.103,67.284,67.338,67.512,67.593,67.685,67.806,67.831,68.046,68.204,68.376,68.571,68.736,68.887,68.979,69.146,69.289,69.337,69.474,69.56,69.715,69.852,70.03,70.168,70.35,70.567,70.636,70.776,70.87,70.967,71.126,71.275,71.378,71.559,71.76
"576","155","          Tenant landlord durables","DTLDRG3",41.527,41.992,42.241,42.535,42.828,43.077,43.353,43.629,44.027,44.199,44.425,44.748,44.899,45.068,45.215,45.505,45.784,45.995,46.172,46.366,46.776,47.124,47.419,47.655,47.946,48.205,48.266,48.537,49.148,49.468,49.734,50.303,50.729,51.395,51.64,51.907,52.261,52.555,52.862,52.968,53.523,54.188,54.467,54.891,55.475,56.101,56.557,57.045,57.498,57.945,58.248,58.699,59.28,59.638,60.073,60.865,61.309,61.951,62.327,62.77,63.087,63.285,63.603,63.662,64.176,64.472,65.173,65.406,65.728,66.401,66.768,66.93,67.4,67.673,67.854,68.197,68.342,68.636,68.907,69.3,69.797,70.152,70.312,70.555,70.865,71.065,71.524,72.014,72.252,72.747,73.018,73.385,73.763,74.321,74.606,74.915,75.319,75.765,75.892,76.419,77.068,77.241,77.816,78.323,78.701,79.343,79.811,80.198,80.483,80.67,80.822,81.884,82.045,82.243,82.973,83.085,83.667,83.958,84.276,84.419,84.796,85.036,85.139,85.345,85.708,85.492,86.238,86.823,87.241,87.617,87.651,88.175,88.286,88.488,88.778,89,89.209,89.551,89.696,90.203,90.625,90.716,91.089,91.242,91.598,91.928,92.274,92.468,92.872,93.409,93.61,93.838,94.07,94.684,95.018,95.302,95.704,95.918,96.243,96.735,96.92,97.374,97.745,98.345,98.639,98.904,99.102,99.429,99.654,100.028,100.338,100.716,101.021,101.186,101.587,101.53,101.993,102.139,102.441,102.657,102.823,103.055,103.72,103.497,103.72,103.945,104.02,104.093,104.093,104.754,105.198,105.344,105.57,105.734,105.81,106.2,106.435,106.723,106.756,107.048,107.141,107.46,107.617,107.925,108.19,108.633,108.998,109.015,109.104,109.176,109.463,109.921,110.282,110.347,110.626,110.78
