"","Table 2#4#4U# Price Indexes for Personal Consumption Expenditure","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57","F58","F59","F60","F61","F62","F63","F64","F65","F66","F67","F68","F69","F70","F71","F72","F73","F74","F75","F76","F77","F78","F79","F80","F81","F82","F83","F84","F85","F86","F87","F88","F89","F90","F91","F92","F93","F94","F95","F96","F97","F98","F99","F100","F101","F102","F103","F104","F105","F106","F107","F108","F109","F110","F111","F112","F113","F114","F115","F116","F117","F118","F119","F120","F121","F122","F123","F124","F125","F126","F127","F128","F129","F130","F131","F132","F133","F134","F135","F136","F137","F138","F139","F140","F141","F142","F143","F144","F145","F146","F147","F148","F149","F150","F151","F152","F153","F154","F155","F156","F157","F158","F159","F160","F161","F162","F163","F164","F165","F166","F167","F168","F169","F170","F171","F172","F173","F174","F175","F176","F177","F178","F179","F180","F181","F182","F183","F184","F185","F186","F187","F188","F189","F190","F191","F192","F193","F194","F195","F196","F197","F198","F199","F200","F201","F202","F203","F204","F205","F206","F207","F208"
"104","96","          Mineral waters, soft drinks, and vegetable juices","DJNBRG3",15.789,15.399,15.209,15.305,15.305,15.353,15.281,15.305,15.378,15.378,15.305,15.233,15.088,15.064,15.064,15.088,15.063,15.088,15.402,15.572,16.243,17.289,17.482,17.505,17.36,16.925,16.901,16.877,16.781,16.925,16.974,16.901,16.828,16.684,16.732,16.756,16.877,17.022,17.167,17.288,17.288,17.36,17.481,17.913,18.735,19.438,20.044,20.432,20.432,20.384,20.359,20.262,20.239,20.189,20.239,20.601,21.01,21.612,22.075,22.512,23.428,24.973,27.153,28.675,29.814,29.175,29.206,31.717,32.376,33.629,36.886,40.471,45.694,55.427,57.764,56.89,56.751,58.49,59.752,60.818,62.184,63.224,64.555,66.186,67.401,70.099,72.876,75.148,77.172,77.989,78.691,78.873,79.22,79.726,80.18,80.63,80.836,81.045,81.681,82.613,82.409,82.316,82.569,82.423,82.571,82.875,82.97,83.062,83.073,82.817,83.281,83.212,84.969,84.442,84.304,83.904,83.869,84.225,83.872,84.177,84.325,85.414,86.339,87.416,87.79,87.672,89.097,89.119,89.149,89.225,88.261,88.587,89.63,89.812,90.427,89.843,90.1,89.953,89.801,91.106,89.857,89.678,89.806,90.083,91.58,92.556,92.901,93.104,92.401,92.933,92.729,92.069,91.391,90.885,90.735,90.965,91.034,90.87,90.689,91.337,91.779,92.683,92.925,93.263,94.886,95.215,96.119,95.844,96.692,96.722,97.503,97.775,97.385,97.228,97.134,98.138,97.535,98.227,97.202,97.5,97.957,98.049,98.439,98.109,98.587,100.18,100.272,100.932,101.686,101.836,102.259,103.492,105.125,106.146,107.446,107.64,109.179,110.253,111.189,114.414,114.748,114.528,113.943,113.482,113.177
"105","97","      Alcoholic beverages purchased for off-premises consumption (5)","DAOPRG3",28.924,29.103,29.393,29.548,29.569,29.641,29.79,29.812,29.752,29.78,29.828,29.857,29.873,29.932,29.958,30.013,30.049,30.204,30.304,30.385,30.406,30.382,30.401,30.457,30.485,30.516,30.62,30.746,30.859,30.937,30.994,30.966,31.086,31.183,31.494,31.783,31.965,32.044,32.136,32.237,32.377,32.565,32.925,33.321,33.469,33.793,34.083,34.27,34.524,34.782,35.051,35.142,35.335,35.404,35.521,35.572,35.739,35.86,36.131,36.447,36.936,37.573,38.755,39.827,40.623,40.828,40.971,41.159,41.443,41.638,41.925,42.078,42.054,42.103,42.563,42.966,43.666,44.345,44.989,45.808,46.833,47.716,48.483,49.78,50.56,51.812,52.883,53.637,54.754,55.371,56.177,56.469,57.289,57.768,58.328,58.584,59.243,60.081,60.551,60.793,60.872,61.13,61.462,61.778,62.078,62.164,62.583,63.946,64.258,64.435,64.56,64.701,65.254,65.399,65.743,66.16,66.506,67.089,67.484,67.68,68.075,68.872,69.728,70.317,71.035,71.845,72.639,73.027,79.296,80.503,80.999,81.405,82.293,82.782,82.939,83.055,83.062,82.763,82.642,82.937,82.806,82.728,82.813,82.648,82.622,82.963,83.021,83.27,84.079,84.74,85.409,85.784,86.123,86.305,86.416,86.348,86.346,86.575,86.775,87.298,87.729,88.232,88.859,89.505,90.358,91.012,91.572,92.034,92.462,92.839,93.556,93.932,94.376,94.862,95.26,95.609,95.927,96.207,96.68,97.408,97.842,98.742,99.066,99.766,99.768,99.827,100.027,100.378,100.911,101.307,101.376,101.711,102.532,103.563,104.305,104.823,105.725,106.282,107.287,108.939,109.543,109.498,110.661,111.231,110.423
"106","98","        Spirits","DLIQRG3",36.114,36.486,36.923,37.119,37.117,37.156,37.296,37.315,37.335,37.429,37.466,37.507,37.564,37.586,37.585,37.585,37.586,37.974,38.166,38.205,38.188,38.127,38.106,38.168,38.165,38.165,38.283,38.399,38.417,38.397,38.552,38.669,38.689,38.727,39.098,39.308,39.366,39.463,39.501,39.58,39.58,39.695,39.968,40.45,40.45,40.779,41.186,41.187,41.244,41.303,41.613,41.654,42.141,42.291,42.425,42.425,42.524,42.445,42.522,42.639,42.735,42.756,43.338,43.879,44.149,44.226,44.556,44.749,45.098,45.137,45.292,45.213,45.332,45.544,45.987,46.261,46.987,47.538,47.729,48.146,48.489,48.985,49.497,50.188,50.754,51.402,52.374,53.099,53.837,54.443,55.259,55.231,55.797,56.302,56.829,57.048,57.307,57.541,57.837,57.82,58.039,58.01,58.131,58.272,58.468,58.763,58.964,64.503,64.641,64.685,64.59,64.65,64.972,65.058,65.253,65.433,65.556,65.817,66.251,66.439,66.787,67.657,68.703,69.334,69.922,70.731,72.08,72.583,77.704,78.987,79.394,79.56,79.803,80.12,80.213,80.606,80.933,80.932,81.183,81.233,81.514,81.671,81.462,81.573,81.825,82.272,82.483,82.515,82.699,82.933,83.457,83.92,84.354,84.787,85.209,85.78,85.637,85.911,86.046,86.701,87.045,87.552,88.287,89.212,90.356,91.238,91.931,92.341,93.338,94.299,95.219,95.84,96.271,96.572,96.797,96.757,96.778,97.36,97.719,98.45,98.296,98.598,98.958,99.389,99.764,99.719,99.947,100.543,101.295,101.256,100.993,101.482,101.538,102.059,102.082,102.348,103.179,104.13,104.789,105.035,105.724,106.27,106.981,107.726,106.681
"107","99","        Wine","DWINRG3",26.881,27.062,27.301,27.389,27.485,27.581,27.645,27.663,27.688,27.711,27.688,27.73,27.735,27.729,27.737,27.76,27.864,28.027,28.077,28.163,28.186,28.137,28.14,28.142,28.186,28.25,28.324,28.385,28.415,28.452,28.524,28.454,28.41,28.548,28.796,29.245,29.699,29.827,29.925,30.102,30.372,30.734,31.275,32.269,32.963,33.623,33.8,33.912,34.277,34.886,35.627,35.943,36.147,36.415,36.756,36.911,37.205,38.67,39.436,40.387,41.516,42.07,42.665,43.288,43.74,44.263,44.575,44.674,44.87,45.188,45.461,45.664,45.798,46.071,46.696,47.826,49.635,50.955,51.205,52.433,54.225,55.144,55.964,56.879,58.08,59.8,61.182,61.82,63.822,64.124,65.164,65.245,66.727,67.336,67.721,67.218,67.314,67.454,67.064,66.684,66.191,66.134,66.052,66.149,66.314,66.725,66.714,66.912,67.878,68.132,68.248,67.813,69.179,69.919,70.661,70.533,70.287,71.164,71.721,71.577,72.297,72.737,73.56,73.654,74.469,75.06,75.222,75.764,82.937,84.627,85.702,85.911,85.991,85.999,86.611,87.051,87.305,87.029,86.936,86.846,87.127,86.329,86.108,85.984,85.651,86.236,86.472,87.102,88.164,89.266,90.153,91.582,92.696,93.551,94.271,94.189,94.118,94.63,94.57,94.629,94.954,95.359,95.978,96.194,96.555,96.896,97.194,97.6,97.194,97.001,96.767,96.96,97.322,97.152,97.492,98.092,98.089,98.132,98.238,97.685,98.112,98.474,98.197,99.093,99.045,99.659,100.636,100.612,101.596,102.402,102.422,102.533,103.474,103.78,104.33,105.484,106.168,107.436,108.611,109.741,110.339,109.927,110.176,110.247,108.857
"108","100","        Beer","DMLTRG3",24.409,24.489,24.705,24.843,24.863,24.941,25.097,25.119,25.02,25.019,25.079,25.098,25.099,25.178,25.217,25.295,25.335,25.374,25.433,25.532,25.572,25.571,25.61,25.669,25.708,25.748,25.846,25.985,26.161,26.3,26.299,26.2,26.399,26.515,26.793,27.087,27.284,27.342,27.46,27.559,27.755,27.954,28.325,28.563,28.701,28.958,29.194,29.489,29.823,30.119,30.276,30.354,30.375,30.355,30.413,30.472,30.65,30.63,30.925,31.243,31.851,32.89,34.565,36.063,37.263,37.481,37.461,37.658,37.914,38.19,38.563,38.858,38.717,38.622,39.055,39.41,39.89,40.515,41.459,42.397,43.611,44.671,45.546,47.21,48.004,49.428,50.459,51.233,52.28,52.956,53.689,54.15,54.9,55.338,55.95,56.407,57.332,58.544,59.291,59.783,59.964,60.4,60.91,61.343,61.715,61.646,62.252,62.527,62.724,62.924,63.12,63.432,63.846,63.86,64.15,64.775,65.34,65.951,66.29,66.578,66.904,67.763,68.549,69.246,69.965,70.825,71.594,71.907,78.343,79.387,79.749,80.299,81.669,82.362,82.399,82.293,82.095,81.675,81.402,81.912,81.494,81.551,81.842,81.561,81.532,81.754,81.702,81.903,82.842,83.505,84.149,84.162,84.228,84.12,83.941,83.672,83.73,83.849,84.149,84.771,85.264,85.793,86.381,87.065,87.972,88.649,89.251,89.761,90.273,90.631,91.613,91.955,92.426,93.239,93.73,94.146,94.714,94.959,95.622,96.85,97.53,98.891,99.436,100.173,100.042,99.928,99.816,100.21,100.475,100.892,101.119,101.478,102.578,104.122,105.258,105.631,106.66,106.76,107.849,110.338,110.905,110.75,112.491,113.193,112.733
"109","101","      Food produced and consumed on farms (6)","DFFDRG3",28.315,29.016,27.756,26.096,26.329,27.703,26.675,27.487,27.882,26.871,26.658,26.879,27.238,27.05,27.814,28.14,26.976,27.032,26.873,26.069,26.091,25.888,25.773,25.685,26.431,28.437,29.055,30.463,32.411,31.286,31.252,30.867,29.642,29.879,30.67,30.781,31.139,31.7,32.112,32.801,32.883,35.482,35.499,36.426,37.184,36.027,35.2,33.799,34.521,35.585,35.66,38.453,40.188,40.983,42.862,45.255,50.853,54.185,60.886,56.697,57.108,48.171,47.935,46.307,44.195,50.541,54.252,55.378,53.427,52.841,51.046,50.957,50.289,51.255,52.887,54.733,59.737,65.848,68.973,73.918,81.805,81.907,77.953,79.666,77.811,71.579,79.35,81.064,76.844,77.022,78.542,74.906,75.455,80.454,83.147,77.98,77.473,76.098,72.45,73.935,78.538,78.178,77.421,77.97,77.784,73.286,68.32,73.42,70.594,70.231,78.783,78.386,78.011,83.227,83.022,80.134,82.047,82.744,80.877,83.821,86.22,84.561,85.782,90.831,90.578,94.117,95.418,94.513,92.619,92.175,88.007,86.61,85.701,85.975,86.815,86.869,88.056,90.054,88.721,87.615,86.312,82.677,79.618,78.798,82.723,79.631,82.719,81.521,79.597,79.551,83.796,86.76,86.554,86.971,87.901,87.625,82.357,79.837,76.39,72.524,73.23,72.302,74.623,77.304,77.424,79.323,77.541,79.34,83.212,86.522,86.667,78.353,78.51,72.568,71.851,74.389,77.366,79.814,86.319,94.494,89.55,100.421,99.148,99.611,101.136,100.099,97.661,101.218,100.285,92.55,96.565,96.827,100.698,105.8,106.434,106.015,104.328,104.039,107.509,97.417,91.1,89.069,85.996,91.696,100.975
"110","102","    Clothing and footwear","DCLORG3",52.509,52.669,52.906,53.022,53.146,53.429,53.629,53.732,53.758,53.646,53.895,53.873,53.672,53.882,54.1,54.163,54.222,54.323,54.469,54.697,54.875,55,54.957,54.93,55.137,55.254,55.562,55.724,56.175,56.639,57.209,57.78,58.431,58.96,59.611,60.19,61.093,62.218,63.233,64.051,64.884,65.648,66.466,67.153,67.663,68.082,68.682,69.55,70.19,70.861,71.217,71.45,71.86,72.046,72.093,72.868,73.469,74.526,74.921,75.54,76.899,79.191,81.655,82.853,83.18,83.419,84.021,84.357,85.079,85.802,87.02,87.82,89.099,89.365,90.753,91.26,90.757,92.005,92.08,92.447,92.638,93.536,93.74,94.561,95.801,96.617,97.32,98.471,99.18,100.04,100.833,100.975,101.187,101.893,102.104,101.718,102.309,102.974,103.841,103.347,103.52,102.936,103.796,104.358,105.285,105.704,106.005,106.516,105.747,104.744,105.476,105.796,107.128,108.307,108.449,110.031,109.926,112.039,112.215,113.695,113.578,114.126,112.752,113.975,115.726,117.528,117.941,118.048,118.298,119.026,120.002,120.846,120.306,120.211,120.4,120.814,120.456,119.579,119.609,119.515,117.926,118.464,117.86,116.846,115.614,114.995,114.812,114.671,114.675,114.187,112.603,113.086,113.37,114.728,113.529,113.065,111.848,111.317,112.038,111.213,109.808,110.476,110.034,110.191,109.484,108.77,108.53,108.479,108.644,107.076,106.005,104.912,104.502,104.262,103.711,102.927,101.81,100.759,101.273,101.238,100.776,101.28,100.928,100.718,100.719,100.304,99.62,99.357,99.04,100.004,99.696,99.553,99.648,98.658,97.935,98.312,98.136,97.351,98.449,97.354,98.186,98.361,99.431,98.876,98.557
"111","103","      Garments","DGARRG3",56.382,56.427,56.507,56.48,56.595,56.885,57.145,57.256,57.256,57.089,57.365,57.297,56.971,57.219,57.45,57.532,57.565,57.66,57.824,58.084,58.306,58.479,58.408,58.353,58.546,58.671,58.971,58.985,59.392,59.751,60.286,60.824,61.52,62.066,62.773,63.394,64.327,65.593,66.651,67.473,68.342,69.101,69.911,70.545,71.005,71.359,72.018,72.987,73.645,74.388,74.778,74.94,75.373,75.5,75.406,76.228,76.829,77.949,78.304,78.935,80.399,82.999,85.766,87.021,87.253,87.518,88.213,88.487,89.261,89.889,91.135,91.995,93.315,93.525,95.088,95.64,94.93,96.286,96.185,96.259,96.171,96.858,96.69,97.356,98.46,99.202,99.699,100.815,101.515,102.294,103.069,102.98,103.224,104.008,104.156,103.852,104.462,105.288,106.4,105.815,105.938,105.147,106.12,106.805,107.847,108.332,108.769,109.419,108.574,107.44,108.216,108.545,110.07,111.194,111.435,113.122,112.79,115.143,115.074,116.196,116.046,116.759,115.058,116.366,118.413,120.356,120.77,120.711,121.055,121.731,122.765,123.667,122.921,122.68,122.663,123.119,122.799,121.754,121.869,121.597,119.811,120.37,119.883,118.957,117.29,116.57,116.26,116.238,116.24,115.567,113.852,114.519,114.905,116.549,115.075,114.444,113.25,112.664,113.427,112.708,111.211,112.164,111.772,112.188,111.348,110.378,110.336,110.167,110.306,108.625,107.155,106.048,105.757,105.182,104.684,103.776,102.52,101.578,101.99,102.028,101.621,102.1,101.646,101.216,101.018,100.432,99.361,99.189,98.618,99.782,99.63,99.38,99.588,98.62,97.633,98.047,97.734,96.614,97.875,96.561,97.49,97.488,98.52,97.713,97.308
"112","104","        Women's and girls' clothing (10)","DWGCRG3",66.031,66.146,66.07,66.074,66.128,66.43,66.453,66.487,66.462,66.148,66.777,66.574,65.895,66.307,66.665,66.674,66.623,66.702,66.8,67.123,67.45,67.531,67.317,67.208,67.427,67.632,67.896,67.633,68.113,68.568,69.236,69.855,70.808,71.437,72.217,73.051,74.087,75.711,76.777,77.466,78.282,79.148,79.967,80.643,81.028,81.155,82.114,83.395,84.295,85.176,85.811,85.995,86.8,86.849,86.427,87.157,87.721,89.35,89.596,90.384,91.8,94.292,97.227,98.277,98.185,98.43,99.607,99.783,100.259,100.856,102.168,103.173,104.249,103.898,106.143,106.78,105.574,107.658,107.053,107.19,106.94,107.729,106.953,107.387,108.559,108.833,108.94,109.717,110.103,110.608,111.039,110.262,110.532,111.057,110.77,109.939,110.409,111.345,113.002,112.028,111.831,110.83,111.562,112.405,113.701,114.074,114.41,115.008,113.446,111.669,113.109,113.421,115.521,116.618,117.057,119.245,118.329,121.351,120.522,121.272,120.767,121.905,119.203,120.54,123.577,125.935,126.254,125.963,126.169,125.887,127.917,128.672,127.317,127.173,127.726,128.07,127.835,126.082,126.597,126.068,124.868,125.061,123.572,122.407,120.057,119.47,119.139,118.885,118.323,117.189,114.978,115.452,116.362,118.047,115.93,115.025,113.574,113.226,114.004,112.39,110.564,111.631,111.281,111.615,110.099,109.237,109.461,110.042,110.681,108.301,106.615,105.142,105.191,104.851,104.411,103.68,102.494,101.557,102.28,101.878,101.551,102.498,101.898,101.859,100.907,100.144,99.49,99.498,98.63,100.54,100.306,100.279,101.452,100.11,98.109,98.653,97.651,95.801,98.252,96.493,96.442,96.849,98.949,98.278,97.982
"113","105","        Men's and boys' clothing (11)","DMBCRG3",46.989,46.956,47.227,47.159,47.363,47.664,48.241,48.447,48.516,48.547,48.412,48.515,48.616,48.683,48.787,48.955,49.09,49.225,49.497,49.702,49.802,50.108,50.209,50.209,50.379,50.411,50.785,51.157,51.496,51.768,52.174,52.646,53.09,53.597,54.242,54.647,55.496,56.375,57.487,58.541,59.558,60.234,61.084,61.725,62.302,62.946,63.284,63.966,64.368,64.982,65.079,65.216,65.249,65.453,65.658,66.634,67.317,67.895,68.436,68.943,70.465,72.8,74.837,76.052,76.465,76.498,76.667,77.109,78.258,78.835,80.02,80.463,82.024,82.799,83.543,83.819,83.828,84.278,84.68,84.631,84.945,85.334,85.884,86.697,87.783,88.741,89.542,91.033,91.989,92.972,94.108,94.907,95.264,96.198,96.745,97.035,97.698,98.344,98.718,98.473,99.144,98.666,99.977,100.305,100.828,101.49,102.103,102.672,102.403,101.849,102.144,102.482,103.447,104.503,104.867,105.206,106.083,107.231,108.214,110.142,110.333,110.124,110.277,111.862,111.981,113.148,113.599,114.03,114.707,116.511,116.207,117.426,117.818,117.024,116.261,116.709,116.701,116.66,116.315,116.412,113.857,114.894,115.724,114.598,113.965,113.431,112.812,113.088,113.539,113.54,112.726,113.722,113.479,114.735,114.542,114.448,113.721,112.601,113.372,113.451,112.513,113.461,112.538,113.058,112.941,111.911,111.681,110.446,109.708,108.837,107.607,106.938,106.225,105.247,104.646,103.438,102.234,101.191,101.082,102.032,101.599,101.627,101.336,100.165,101.207,100.753,99.214,98.899,98.496,98.527,98.386,97.953,96.786,96.496,97.017,97.033,97.782,97.838,97.441,96.548,99.25,98.42,97.714,96.752,96.104
"114","106","        Children's and infants' clothing (12)","DCICRG3",33.8,33.78,33.793,33.851,33.756,33.695,33.574,33.686,32.987,32.419,32.38,32.167,31.92,31.87,31.675,31.899,31.991,31.833,31.742,31.769,31.868,31.866,31.961,32.074,32.137,32.138,32.11,32.048,32.23,32.203,32.386,32.62,32.628,32.437,32.844,32.929,33.293,34.068,34.436,34.58,34.706,35.099,35.436,35.499,35.65,35.834,35.985,36.017,36.226,36.534,36.841,37.024,37.025,37.327,38.002,38.276,38.364,38.853,39.006,39.53,41.403,46.924,53.513,56.606,57.766,59.668,59.547,59.337,60.121,61.505,62.418,64.983,66.296,67.297,68.729,70.782,69.133,70.719,71.608,72.054,70.473,72.338,72.429,74.018,74.482,77.768,79.599,81.096,82.862,84.733,86.193,86.465,85.8,87.844,89.257,89.793,91.224,92.146,92.967,93.869,93.601,92.855,93.962,95.375,97.233,97.603,97.908,99.655,102.403,104.202,101.242,101.701,100.95,102.805,100.14,105.717,103.119,106.783,107.352,106.988,108.352,111.117,107.149,106.349,111.37,114.427,115.577,114.445,113.842,116.692,116.619,116.782,114.319,117.082,116.244,118.112,114.433,113.821,112.982,112.822,110.51,111.431,111.831,115.133,112.958,109.239,111.618,111.947,115.006,114.274,111.041,111.289,110.656,115.038,110.288,108.406,106.406,107.321,107.825,111.094,108.987,108.638,111.836,112.492,114.199,112.49,110.778,109.775,110.652,111.092,110.375,110.343,109.093,108.608,108.154,107.323,104.895,104.584,105.149,103.738,102.612,100.977,101.067,101.499,101.221,101.767,99.217,97.961,99.453,100.025,100.698,99.248,98.534,96.946,96.771,98.414,98.441,97.475,96.713,97.389,97.228,98.229,99.262,98.015,98.067
"115","107","      Other clothing materials and footwear (13 and 17)","DOCCRG3",38.45,39.07,39.809,40.332,40.417,40.623,40.625,40.691,40.803,40.858,41.024,41.136,41.294,41.385,41.552,41.553,41.689,41.8,41.885,42.007,42.048,42.025,42.065,42.123,42.364,42.448,42.768,43.378,43.941,44.707,45.362,46.012,46.497,46.949,47.402,47.826,48.601,49.249,50.089,50.859,51.546,52.294,53.1,53.917,54.563,55.178,55.569,56.089,56.642,57.057,57.294,57.751,58.071,58.44,58.947,59.542,60.119,60.939,61.452,62.017,62.994,64.186,65.564,66.535,67.174,67.315,67.573,68.122,68.645,69.691,70.79,71.364,72.474,72.929,73.668,74.007,74.253,75.092,75.788,77.184,78.369,80.006,81.551,82.919,84.635,85.713,87.159,88.424,89.152,90.297,91.149,92.158,92.251,92.656,93.111,92.414,92.926,92.947,92.848,92.71,93.08,93.339,93.729,93.785,94.242,94.387,94.139,94.08,93.625,93.161,93.712,93.988,94.541,95.925,95.669,96.817,97.624,98.753,99.922,102.855,102.875,102.746,102.698,103.57,104.12,105.349,105.753,106.521,106.391,107.329,108.063,108.666,108.978,109.494,110.557,110.794,110.267,110.119,109.786,110.45,109.705,110.148,109.047,107.665,108.284,108.097,108.458,107.812,107.823,108.125,107.104,106.798,106.643,106.792,106.757,107.006,105.695,105.397,105.938,104.667,103.645,103.122,102.476,101.566,101.412,101.758,100.696,101.136,101.409,100.316,100.909,99.878,98.972,100.154,99.377,99.126,98.614,97.094,98.05,97.693,96.989,97.604,97.693,98.463,99.356,99.714,100.807,100.123,100.975,101.021,99.999,100.344,99.917,98.824,99.329,99.53,99.996,100.783,101.119,101.049,101.425,102.438,103.683,104.338,104.433
"116","108","        Clothing materials","DCSMRG3",49.444,49.929,49.621,49.771,49.774,50.085,50.092,49.929,49.929,49.929,50.404,50.392,49.622,49.929,50.386,50.383,50.378,50.376,50.373,50.695,50.836,50.842,50.666,50.644,50.756,51.262,51.31,51.258,51.593,51.943,52.338,52.877,53.694,54.222,54.752,55.578,56.152,57.525,58.284,59.053,59.753,60.613,61.262,62.035,62.534,62.676,63.566,64.495,64.872,65.298,65.812,66.079,66.828,67.082,66.86,67.653,68.042,69.385,69.767,70.377,71.644,72.968,74.646,75.122,74.893,74.77,75.713,75.97,76.355,76.952,77.963,78.537,79.145,79.26,80.471,80.615,78.865,79.135,79.632,80.244,81.459,82.063,82.618,82.363,85.436,88.261,89.148,89.857,91.112,92.733,94.835,95.906,94.868,96.376,98.07,97.256,97.516,99.019,98.845,97.246,97.928,99.427,99.567,97.847,98.825,99.556,100.156,101.19,101.884,101.859,102.577,101.381,101.338,101.287,101.296,102.634,105.032,106.449,108.727,109.901,109.281,109.817,108.166,108.625,113.221,113.752,114.842,116.762,113.698,114.329,116.823,117.789,115.899,115.175,117.579,118.257,116.515,113.283,116.268,117.68,114.948,114.501,115.734,114.923,117.43,119.659,123.125,120.918,119.808,122.629,122.719,118.315,116.067,114.584,112.557,110.283,108.362,108.671,105.856,105.942,105.134,104.197,103.896,103.349,103.536,103.832,105.193,103.473,103.196,102.892,104.961,104.617,103.662,104.129,103.625,102.744,101.888,100.553,100.918,101.814,101.886,101.884,101.556,102.067,99.987,101.008,100.174,98.886,98.563,99.062,99.321,99.606,98.353,94.946,94.531,93.676,95.317,95.101,96.394,95.917,96.264,97.644,99.868,100.356,102.325
"117","109","        Standard clothing issued to military personnel","DMICRG3",38.389,38.469,38.681,38.841,38.868,38.921,38.921,38.894,38.814,38.788,38.761,38.87,38.974,39,38.979,39.055,38.948,39.081,39.24,39.32,39.346,39.503,39.639,39.665,39.613,39.717,39.967,40.118,40.123,40.303,40.33,40.515,40.702,40.968,41.101,41.394,41.846,42.376,42.611,43.066,43.573,43.863,44.317,44.608,45.034,45.381,45.541,45.859,46.072,46.125,46.568,46.684,46.779,46.98,47.215,47.487,47.933,48.599,48.863,50.005,51.07,52.673,54.16,54.792,54.792,54.34,54.473,55.24,56.254,56.918,57.892,58.594,59.684,60.224,60.561,61.252,61.492,61.943,62.767,63.697,64.681,65.453,65.983,66.783,68.559,69.573,71.54,72.587,74.172,75.835,76.947,78.425,79.304,79.676,79.994,80.073,80.159,80.634,81.457,81.802,82.334,82.414,82.651,83.023,83.371,83.61,83.876,84.196,84.41,84.834,84.807,85.152,85.524,86.056,86.854,87.438,88.05,88.688,89.513,90.125,90.735,90.921,91.531,92.193,93.074,93.606,94.058,94.191,94.539,95.31,95.71,96.166,97.064,97.197,97.57,98.153,98.099,98.312,98.365,98.339,98.285,98.445,98.551,98.631,98.791,99.056,99.269,99.269,99.668,99.721,99.748,100.067,99.881,99.907,100.199,100.305,100.73,100.756,100.862,101.128,101.288,101.234,101.102,101.182,101.474,101.34,101.579,101.553,101.313,101.022,100.942,100.704,100.117,99.75,99.775,100.018,100.147,100.039,100.039,100.254,99.883,99.885,99.766,100.465,100.176,99.951,100.117,99.825,100.011,100.224,100.251,100.57,101.074,101.1,101.153,101.286,101.418,101.711,102.004,102.721,103.146,103.357,103.117,103.171,103.011
"118","110","        Shoes and other footwear","DSHURG3",37.008,37.654,38.543,39.121,39.217,39.409,39.409,39.505,39.634,39.697,39.824,39.953,40.241,40.304,40.434,40.435,40.593,40.721,40.817,40.913,40.943,40.914,40.978,41.042,41.298,41.329,41.683,42.385,42.994,43.827,44.531,45.204,45.654,46.099,46.551,46.933,47.736,48.308,49.169,49.938,50.616,51.357,52.182,53.017,53.689,54.36,54.711,55.192,55.767,56.184,56.376,56.856,57.113,57.497,58.106,58.68,59.293,60.057,60.604,61.177,62.136,63.32,64.654,65.688,66.429,66.589,66.749,67.327,67.868,68.989,70.109,70.687,71.877,72.38,73.054,73.409,73.918,74.835,75.555,77.067,78.26,80.043,81.729,83.312,84.861,85.726,87.243,88.588,89.253,90.344,91.058,92.057,92.27,92.541,92.848,92.157,92.71,92.546,92.448,92.475,92.808,92.921,93.342,93.607,94.002,94.079,93.729,93.541,92.946,92.425,92.965,93.41,94.039,95.608,95.309,96.434,97.04,98.136,99.179,102.344,102.445,102.247,102.382,103.304,103.413,104.719,105.051,105.704,105.887,106.863,107.409,107.973,108.508,109.158,110.087,110.275,109.865,110.032,109.36,109.965,109.419,109.956,108.627,107.174,107.624,107.229,107.351,106.818,106.92,107.03,105.923,105.913,105.91,106.178,106.29,106.732,105.457,105.114,105.922,104.535,103.49,102.997,102.318,101.372,101.184,101.536,100.259,100.882,101.207,100.041,100.511,99.41,98.505,99.765,98.955,98.763,98.279,96.727,97.752,97.266,96.481,97.159,97.29,98.084,99.284,99.579,100.876,100.253,101.236,101.236,100.074,100.422,100.067,99.209,99.816,100.132,100.476,101.378,101.61,101.58,101.96,102.938,104.09,104.768,104.66
