"","Table 2#4#4U# Price Indexes for Personal Consumption Expenditure","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57","F58","F59","F60","F61","F62","F63","F64","F65","F66","F67","F68","F69","F70","F71","F72","F73","F74","F75","F76","F77","F78","F79","F80","F81","F82","F83","F84","F85","F86","F87","F88","F89","F90","F91","F92","F93","F94","F95","F96","F97","F98","F99","F100","F101","F102","F103","F104","F105","F106","F107","F108","F109","F110","F111","F112","F113","F114","F115","F116","F117","F118","F119","F120","F121","F122","F123","F124","F125","F126","F127","F128","F129","F130","F131","F132","F133","F134","F135","F136","F137","F138","F139","F140","F141","F142","F143","F144","F145","F146","F147","F148","F149","F150","F151","F152","F153","F154","F155","F156","F157","F158","F159","F160","F161","F162","F163","F164","F165","F166","F167","F168","F169","F170","F171","F172","F173","F174","F175","F176","F177","F178","F179","F180","F181","F182","F183","F184","F185","F186","F187","F188","F189","F190","F191","F192","F193","F194","F195","F196","F197","F198","F199","F200","F201","F202","F203","F204","F205","F206","F207","F208","F209","F210","F211","F212","F213","F214","F215","F216","F217","F218","F219"
"787","364","  PCE food and energy","DPFERG3",33.425,33.886,34.149,34.456,34.627,34.773,34.829,34.96,35.033,35.169,35.448,35.575,35.774,36.047,36.422,36.845,37.285,37.659,37.808,37.951,38.16,38.549,38.812,39.108,39.756,40.271,40.887,41.492,42.174,42.922,43.653,44.149,44.856,45.358,45.757,46.339,47.289,47.945,49.018,49.292,49.633,49.894,50.401,51.012,51.455,51.828,52.299,52.723,53.403,54.464,55.115,54.968,54.763,54.794,55.126,55.379,55.616,55.593,55.799,55.852,56.147,56.147,55.932,55.278,55.696,56.551,56.776,56.641,56.607,56.773,56.797,56.528,56.329,55.988,56.068,56.654,57.12,57.125,57.202,57.255,57.331,57.416,57.287,57.275,57.761,58.248,58.32,58.324,58.148,58.117,58.15,58.273,58.312,58.476,58.382,58.264,58.403,58.539,58.871,59.023,58.886,58.896,58.914,58.693,58.692,58.805,59.098,59.466,59.534,58.842,57.32,56.164,56.297,56.693,56.282,56.133,56.309,55.965,55.968,56.057,56.968,57.59,57.651,57.717,57.784,58.306,58.357,58.762,58.781,58.638,58.696,58.727,58.706,58.619,58.569,58.855,58.871,59.138,59.664,59.991,60.13,60.155,60.161,60.286,60.617,61.072,61.532,63.017,63.46,63.449,63.538,63.121,62.85,63.192,63.173,63.373,65.107,65.24,65.135,64.965,64.838,65.307,65.452,66.747,68.07,69.273,69.387,69.288,69.136,68.378,67.724,67.788,68.122,68.072,67.659,67.66,67.695,67.698,67.961,68.147,67.732,67.831,67.965,67.931,67.986,68.491,68.535,68.786,68.903,69.024,69.078,69.155,69.138,69.086,69.18,69.262,69.359,69.138,69.058,69.109,69.002,69.824,69.673,69.605,69.438,69.659,69.582,69.533,69.312,69.579,70.23,70.884,70.793,70.634,70.801,70.98
"788","365","  PCE energy goods and services \1\","DNRGRG3",26.331,26.562,26.843,26.904,27.004,26.986,27.045,27.186,27.307,27.529,27.782,27.869,27.83,27.891,28.053,28.126,28.269,28.328,28.442,28.657,28.921,29.393,29.692,30.071,30.385,30.657,31.575,32.601,33.691,35.192,36.542,37.862,39.045,39.736,40.228,41.038,42.898,44.498,46.298,46.475,46.756,46.914,47.149,47.322,47.425,47.712,47.967,48.478,49.942,52.229,53.391,53.116,52.808,52.696,52.858,53.097,53.408,53.52,54.042,54.079,54.274,53.805,53.508,51.889,52.217,53.716,54.206,54.288,54.282,54.781,54.914,54.402,54.071,53.159,52.704,53.836,54.637,54.726,54.9,54.986,54.938,54.998,54.804,54.56,54.647,55.176,55.249,55.418,55.372,54.955,54.842,54.693,55.001,55.278,55.158,54.758,54.857,54.901,55.489,56.084,55.977,55.974,55.968,55.463,55.463,55.495,55.768,56.079,56.149,54.673,50.987,48.086,48.189,49.124,47.417,46.317,46.781,45.837,45.579,45.75,47.361,48.593,48.708,48.753,48.416,49.206,49.626,50.392,50.313,49.93,50.182,49.88,49.488,49.388,49.211,49.465,49.244,49.474,49.766,50.155,49.981,49.933,49.925,49.858,50.216,50.547,51.167,53.989,54.446,54.127,53.953,52.881,52.251,52.666,52.354,52.498,55.239,54.706,54.418,54.422,53.978,54.264,54.134,56.81,59.673,62.173,62.34,62.297,60.795,58.46,56.887,56.552,57.084,56.538,56.25,56.532,56.73,56.781,57.225,57.641,56.754,56.57,56.59,56.664,56.981,57.708,57.951,57.83,57.884,58.28,58.666,58.804,58.691,58.302,58.557,58.565,58.054,57.745,57.611,57.534,57.345,58.691,58.12,57.752,57.349,58.038,58.01,57.711,57.014,57.18,58.152,59.441,59.17,59.041,59.325,59.254
"789","366","  PCE excluding food","DPXFRG3",34.56,34.779,34.945,35.111,35.286,35.475,35.684,35.861,36.014,36.2,36.401,36.587,36.787,36.927,37.13,37.359,37.577,37.776,37.993,38.206,38.437,38.748,38.971,39.153,39.37,39.517,39.828,40.276,40.714,41.083,41.413,41.801,42.182,42.531,42.827,43.188,43.674,44.228,44.782,45.006,45.358,45.642,45.951,46.266,46.666,47.039,47.397,47.704,48.225,48.768,49.123,49.375,49.647,49.855,50.14,50.464,50.79,51.071,51.387,51.559,51.858,51.988,52.16,52.181,52.47,52.854,53.209,53.437,53.615,53.97,54.166,54.278,54.595,54.697,54.718,54.977,55.127,55.369,55.724,55.993,56.193,56.29,56.392,56.407,56.584,56.956,57.16,57.421,57.538,57.624,57.84,58.002,58.113,58.258,58.362,58.54,58.803,59.046,59.271,59.398,59.557,59.693,59.799,60,60.128,60.259,60.448,60.632,60.92,60.941,60.812,60.706,60.861,61.167,61.174,61.238,61.493,61.615,61.751,61.9,62.295,62.538,62.703,62.908,63.027,63.272,63.5,63.79,64.023,64.229,64.375,64.491,64.768,64.898,65.142,65.449,65.635,65.917,66.202,66.388,66.69,66.902,67.065,67.28,67.653,67.859,68.104,68.546,68.76,68.888,69.027,69.019,69.189,69.46,69.612,69.817,70.309,70.612,70.949,71.208,71.421,71.722,71.869,72.36,72.827,73.259,73.365,73.483,73.742,73.774,73.812,73.925,74.257,74.383,74.599,74.837,75.148,75.315,75.509,75.76,75.944,76.161,76.359,76.594,76.725,76.849,77.154,77.211,77.317,77.599,77.757,77.872,78.039,78.117,78.266,78.451,78.63,78.647,78.766,78.877,78.956,79.172,79.317,79.333,79.385,79.609,79.848,79.914,80.027,80.23,80.515,80.733,80.835,80.989,81.151,81.189
"790","367","  PCE excluding energy","DPXERG3",35.73,36.007,36.17,36.392,36.581,36.804,37.006,37.178,37.317,37.481,37.688,37.879,38.129,38.317,38.569,38.877,39.162,39.43,39.652,39.845,40.062,40.353,40.568,40.732,41.028,41.233,41.479,41.835,42.187,42.406,42.616,42.836,43.128,43.442,43.721,44.039,44.356,44.724,45.144,45.389,45.75,46.052,46.42,46.829,47.293,47.68,48.081,48.372,48.74,49.064,49.331,49.59,49.862,50.091,50.407,50.728,51.035,51.277,51.526,51.695,52.011,52.226,52.399,52.584,52.891,53.167,53.465,53.639,53.803,54.087,54.257,54.399,54.72,54.909,55.032,55.201,55.3,55.518,55.843,56.097,56.316,56.417,56.521,56.578,56.835,57.201,57.398,57.621,57.704,57.854,58.089,58.296,58.356,58.481,58.583,58.798,59.063,59.317,59.499,59.55,59.693,59.827,59.934,60.169,60.293,60.436,60.632,60.833,61.114,61.243,61.433,61.587,61.746,61.96,62.175,62.391,62.595,62.803,62.979,63.11,63.401,63.552,63.704,63.908,64.093,64.297,64.457,64.689,64.931,65.167,65.278,65.445,65.775,65.901,66.157,66.467,66.687,66.974,67.302,67.48,67.828,68.047,68.207,68.45,68.816,69.048,69.269,69.516,69.734,69.908,70.087,70.174,70.389,70.649,70.845,71.06,71.419,71.82,72.173,72.39,72.642,72.976,73.168,73.457,73.699,73.947,74.046,74.149,74.608,74.865,75.026,75.205,75.506,75.708,75.886,76.07,76.346,76.501,76.668,76.881,77.122,77.378,77.592,77.802,77.889,77.987,78.254,78.373,78.489,78.722,78.826,78.93,79.107,79.235,79.357,79.551,79.82,79.846,79.968,80.098,80.186,80.331,80.534,80.595,80.68,80.828,81.052,81.155,81.333,81.553,81.794,81.924,82.048,82.191,82.335,82.413
"791","368","  PCE excluding food and energy \2\","DPCCRG3",35.267,35.483,35.632,35.81,35.993,36.207,36.434,36.613,36.769,36.949,37.141,37.337,37.566,37.714,37.92,38.167,38.392,38.606,38.835,39.045,39.27,39.558,39.769,39.925,40.128,40.257,40.488,40.861,41.215,41.445,41.652,41.928,42.213,42.521,42.792,43.097,43.423,43.854,44.259,44.488,44.846,45.142,45.457,45.786,46.216,46.595,46.962,47.244,47.654,48.003,48.269,48.574,48.906,49.148,49.444,49.774,50.098,50.395,50.685,50.87,51.178,51.374,51.595,51.798,52.079,52.339,52.676,52.919,53.116,53.452,53.654,53.831,54.213,54.419,54.492,54.657,54.739,54.995,55.366,55.652,55.877,55.977,56.108,56.15,56.334,56.688,56.903,57.172,57.304,57.44,57.688,57.879,57.969,58.1,58.226,58.458,58.736,58.996,59.184,59.264,59.447,59.596,59.712,59.98,60.119,60.259,60.439,60.611,60.919,61.082,61.294,61.455,61.613,61.855,62.027,62.2,62.434,62.655,62.828,62.972,63.25,63.397,63.565,63.784,63.945,64.136,64.344,64.588,64.848,65.107,65.243,65.397,65.735,65.885,66.167,66.477,66.7,66.985,67.267,67.433,67.777,68.012,68.19,68.429,68.801,68.995,69.202,69.422,69.614,69.782,69.948,70.036,70.277,70.533,70.728,70.938,71.224,71.598,71.989,72.268,72.538,72.839,73.011,73.303,73.552,73.799,73.9,74.032,74.445,74.685,74.864,75.019,75.333,75.519,75.779,76.011,76.33,76.506,76.677,76.912,77.189,77.439,77.651,77.899,78.012,78.083,78.392,78.464,78.574,78.844,78.982,79.094,79.285,79.404,79.542,79.742,79.979,80.025,80.164,80.292,80.394,80.51,80.716,80.765,80.856,81.037,81.299,81.396,81.578,81.783,82.008,82.133,82.266,82.444,82.595,82.642
"792",NA,"Market-based personal consumption expenditures (PCE):"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"793","369","    Market-based PCE","DPCMRG3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.302,63.57,63.79,63.998,64.164,64.417,64.564,64.822,65.049,65.24,65.385,65.497,65.759,65.869,66.105,66.416,66.595,66.864,67.168,67.342,67.66,67.902,68.062,68.307,68.659,68.933,69.207,69.695,69.984,70.157,70.365,70.399,70.594,70.899,71.079,71.29,71.863,72.199,72.532,72.684,72.878,73.198,73.461,73.98,74.435,74.899,75.028,75.134,75.498,75.56,75.625,75.803,76.116,76.241,76.378,76.549,76.854,77.024,77.202,77.395,77.525,77.735,77.943,78.139,78.255,78.402,78.662,78.745,78.903,79.195,79.366,79.486,79.686,79.763,79.912,80.1,80.327,80.328,80.459,80.591,80.653,80.913,81.048,81.055,81.076,81.267,81.47,81.578,81.698,81.892,82.146,82.32,82.371,82.489,82.613,82.659
"794",NA,"Durable goods:"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"795","370","  Market-based PCE motor vehicles and parts","DMOMRG3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.352,82.889,83.025,83.366,83.85,84.22,84.451,84.611,84.835,85.056,85.209,84.96,84.757,84.873,84.873,85.03,85.332,85.555,85.66,86.054,86.482,86.504,86.507,86.747,87.128,87.345,87.295,87.465,87.593,87.603,87.514,87.45,87.392,87.594,88.171,88.539,88.658,88.77,88.535,88.441,88.406,88.269,88.277,88.493,88.608,88.882,89.214,89.778,90.272,90.569,90.655,90.803,90.962,91.121,91.597,91.588,91.537,91.711,92.001,92.279,92.26,92.269,92.588,92.931,93.288,93.514,93.649,94.126,94.322,94.451,94.708,94.768,94.97,95.093,95.322,95.743,96.078,96.329,96.749,97.105,97.365,97.661,97.943,98.016,98.163,98.154,98.472,98.615,99.084,99.598,99.998,100.351,100.72,101.057,101.4,101.76
"796","371","  Market-based PCE durable goods other than motor vehicles and parts","DDUMRG3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.489,139.975,140.129,140.27,139.878,139.927,140.036,140.246,140.617,140.766,140.729,140.649,141.082,141.134,142.124,142.324,142.33,142.466,142.626,142.533,143.229,143.755,144.025,143.819,144.252,144.084,143.241,143.481,143.444,143.683,144.18,144.111,144.426,144.72,144.836,144.12,144.846,146.122,146.273,146.401,146.529,146.066,146.428,146.299,146.506,147.019,146.513,145.068,146.243,147.176,147.017,147.369,147.247,146.209,147.155,146.748,147.417,147.651,147.663,146.284,146.803,147.617,147.406,147.409,147.465,146.673,147.066,146.701,146.228,146.617,146.865,145.795,145.906,145.509,145.079,145.75,145.279,145.319,145.169,145.126,145.513,145.917,145.792,145.057,145.195,145.597,145.892,145.69,146.046,145.985,146.512,146.15,145.708,145.241,145.208,144.607
"797",NA,"Nondurable goods:"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"798","372","  Market-based PCE food and beverages purchased for off-premises consumption","DMFXRG3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.308,64.482,64.502,64.578,64.951,65.267,65.041,65.177,65.268,65.311,65.224,65.507,65.765,65.685,65.73,66.041,66.232,66.534,67.245,67.52,67.897,67.978,67.996,68.264,68.575,69.129,69.466,69.934,70.37,70.595,70.88,70.955,70.957,71.239,71.443,71.687,72.67,73.288,73.319,73.012,73.119,73.727,74.085,74.348,74.528,74.784,74.866,74.728,75.573,75.97,75.987,76.359,76.555,76.888,76.38,76.172,76.085,76.053,76.187,76.203,76.14,76.446,76.672,76.557,76.412,76.749,76.639,77.172,77.339,77.246,77.046,77.075,77.13,77.339,77.306,77.446,78.01,77.858,77.823,77.975,77.935,78.339,78.518,78.689,78.712,78.556,78.445,78.593,78.749,79.101,79.496,79.656,79.708,79.529,79.606,79.972
"799","373","  Market-based PCE clothing and footwear","DCLMRG3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.621,107.087,107.77,108.224,108.55,108.241,108.023,108.519,108.897,109.754,110.444,109.99,110.506,109.06,110.304,111.913,111.977,112.326,112.713,111.223,112.806,113.556,113.592,114.036,114.29,113.06,113.481,114.048,114.404,114.023,113.383,111.873,113.09,114.081,114.227,113.709,113.693,116.135,117.448,117.671,117.357,117.659,117.855,117.812,118.256,117.974,117.732,118.538,118.357,118.325,118.311,118.624,119.21,119.343,119.315,120.103,120.691,120.375,121.149,121.119,120.762,120.043,120.212,119.899,120.433,120.399,120.494,120.332,120.47,120.62,120.901,121.018,120.122,120.905,120.435,120.144,119.508,119.174,119.266,120.223,119.428,119.081,119.966,119.585,118.49,117.51,117.861,118.286,118.388,118.802,118.468,117.539,117.653,117.089,117.058,116.468
"800","374","  Market-based PCE gasoline and other energy goods","DGOERG3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.936,40,40.115,40.433,39.787,40.555,41.404,42.408,42.21,42.194,42.308,41.932,41.444,41.244,40.931,41.209,41.071,41.057,41.425,42.029,41.484,41.092,41.041,40.918,41.411,42.126,43.014,47.309,48.07,47.5,46.98,45.131,44.185,44.754,44.12,44.215,48.709,47.515,47.058,47.179,46.651,46.887,46.943,51.144,55.647,59.801,59.744,59.745,56.38,52.429,49.921,49.624,50.251,49.722,48.907,49.529,49.661,49.508,50.178,50.578,49.284,49.059,49.153,49.055,49.477,50.522,50.865,50.61,50.464,51.034,51.201,51.349,51.265,51.29,50.937,50.68,49.585,48.961,48.633,48.438,47.973,50.168,49.452,48.775,48.314,49.235,48.944,48.739,47.692,47.996,49.554,51.588,51.338,51.192,51.532,51.508
"801","375","  Market-based PCE other nondurable goods","DNDXRG3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.507,62.797,63.049,63.193,63.416,63.655,63.869,63.924,64.194,64.301,64.418,64.573,65.118,65.388,65.421,65.824,66.031,66.209,66.757,66.797,67.184,67.447,67.689,68.014,68.657,68.979,69.304,69.58,69.863,70.152,70.498,70.77,70.975,71.161,71.22,71.571,71.983,72.506,72.641,72.903,73.267,73.716,73.985,74.082,74.535,74.724,74.792,75.249,75.904,76.317,76.83,77.254,77.378,77.533,77.769,78.148,78.34,78.404,78.698,79.006,79.251,79.62,79.864,80.347,80.392,80.5,80.937,80.961,80.924,80.859,81.052,81.509,81.844,81.983,82.128,82.224,82.358,82.12,82.141,81.88,81.35,81.419,81.64,81.826,81.866,81.882,82.025,82.127,82.415,82.51,82.553,82.691,82.787,83.016,82.962,82.894
"802",NA,"Services:"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"803","376","  Market-based PCE services","DSEMRG3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.953,54.098,54.335,54.539,54.728,54.953,55.108,55.339,55.593,55.794,55.961,56.143,56.432,56.664,56.907,57.146,57.347,57.642,57.846,58.067,58.323,58.602,58.799,59.071,59.367,59.656,59.938,60.161,60.406,60.648,60.926,61.173,61.44,61.698,61.925,62.204,62.441,62.651,63.109,63.338,63.622,63.955,64.222,64.613,64.818,65.101,65.301,65.443,65.927,66.131,66.361,66.489,66.83,67.035,67.274,67.457,67.826,68.082,68.18,68.468,68.731,68.953,69.175,69.433,69.538,69.647,69.937,69.994,70.231,70.607,70.813,70.982,71.27,71.309,71.588,71.801,72.168,72.271,72.476,72.625,72.828,72.949,73.093,73.174,73.274,73.543,73.814,73.938,74.078,74.229,74.38,74.502,74.58,74.817,74.957,75.035
