"","Table 3#11#5# National Defense Consumption Expenditures and Gros","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57","F58","F59","F60","F61","F62","F63","F64","F65","F66","F67","F68","F69","F70","F71","F72","F73","F74","F75","F76","F77","F78","F79","F80","F81","F82","F83","F84","F85","F86","F87","F88","F89","F90","F91","F92","F93","F94","F95","F96","F97","F98","F99","F100","F101","F102","F103","F104","F105","F106","F107","F108","F109","F110","F111","F112","F113","F114","F115","F116","F117","F118","F119","F120","F121","F122","F123","F124","F125","F126","F127","F128","F129","F130","F131","F132","F133","F134","F135","F136","F137","F138","F139","F140","F141","F142","F143","F144","F145","F146","F147","F148","F149","F150","F151","F152","F153","F154","F155","F156","F157","F158","F159","F160","F161","F162","F163","F164"
"50","31","  Structures","A808RC1","1,756.0","1,728.0","1,820.0","1,852.0","1,916.0","2,040.0","2,212.0","2,280.0","2,220.0","2,300.0","2,088.0","2,100.0","2,212.0","2,176.0","2,444.0","2,448.0","2,412.0","1,972.0","1,956.0","2,240.0","2,564.0","2,652.0","2,192.0","2,104.0","2,136.0","2,772.0","2,584.0","2,544.0","2,356.0","2,404.0","2,684.0","2,640.0","3,008.0","3,040.0","3,580.0","3,080.0","3,004.0","3,416.0","2,860.0","3,560.0","3,708.0","3,696.0","3,976.0","4,436.0","4,684.0","4,672.0","4,772.0","4,924.0","4,772.0","4,820.0","5,008.0","5,136.0","5,404.0","6,428.0","6,556.0","6,488.0","6,540.0","6,656.0","7,180.0","6,720.0","7,240.0","7,532.0","7,732.0","8,124.0","7,192.0","7,916.0","7,040.0","7,280.0","6,548.0","6,208.0","6,436.0","6,240.0","6,320.0","6,308.0","6,384.0","5,348.0","4,772.0","4,768.0","4,480.0","4,512.0","5,176.0","5,460.0","4,784.0","5,460.0","5,012.0","5,232.0","5,724.0","5,420.0","5,148.0","5,664.0","6,248.0","5,992.0","6,852.0","6,564.0","6,772.0","6,596.0","6,504.0","6,508.0","6,152.0","5,984.0","5,924.0","5,992.0","6,480.0","6,072.0","5,752.0","6,064.0","6,224.0","5,296.0","5,652.0","5,592.0","5,340.0","4,960.0","5,056.0","5,244.0","5,848.0","5,436.0","5,040.0","5,580.0","5,224.0","5,488.0","5,368.0","5,724.0","6,136.0","6,164.0","6,968.0","7,184.0","7,632.0","7,472.0","7,304.0","6,968.0","7,408.0","6,900.0","7,504.0","7,240.0","7,788.0","7,276.0","7,464.0","8,008.0","7,832.0","8,920.0","8,972.0","11,476.0","10,332.0","9,456.0","10,236.0","13,084.0","14,920.0","16,408.0","16,856.0","17,024.0","17,888.0","17,396.0","16,560.0","17,168.0","18,024.0","17,500.0","15,464.0","14,396.0","15,948.0","13,388.0","12,620.0"
"51","32","  Equipment and software","A873RC1","5,260.0","6,880.0","4,584.0","5,992.0","7,992.0","7,276.0","5,468.0","5,756.0","7,572.0","8,384.0","9,608.0","9,992.0","9,524.0","8,220.0","12,320.0","12,780.0","12,828.0","11,964.0","13,980.0","13,836.0","14,564.0","14,912.0","14,316.0","13,644.0","13,648.0","14,804.0","15,304.0","17,412.0","16,824.0","17,448.0","20,976.0","20,256.0","21,424.0","20,964.0","19,576.0","22,488.0","22,640.0","25,360.0","27,176.0","27,724.0","27,100.0","32,052.0","30,680.0","33,336.0","33,316.0","35,916.0","38,172.0","41,036.0","42,076.0","42,928.0","41,456.0","48,572.0","46,592.0","50,532.0","54,728.0","53,296.0","50,240.0","54,016.0","62,028.0","58,300.0","56,700.0","59,552.0","61,432.0","57,344.0","53,908.0","53,448.0","53,924.0","54,400.0","55,180.0","55,152.0","59,812.0","55,212.0","57,248.0","59,408.0","60,492.0","62,152.0","58,712.0","61,300.0","59,748.0","55,352.0","55,324.0","56,816.0","58,040.0","55,164.0","50,868.0","50,644.0","48,140.0","50,928.0","44,324.0","47,428.0","51,148.0","45,896.0","45,812.0","46,848.0","43,736.0","44,108.0","49,188.0","47,012.0","44,824.0","40,424.0","37,092.0","37,528.0","40,968.0","41,260.0","36,892.0","38,928.0","42,652.0","41,204.0","38,740.0","42,660.0","45,336.0","44,424.0","43,924.0","43,492.0","43,916.0","43,916.0","43,228.0","45,636.0","47,012.0","46,548.0","46,680.0","51,056.0","53,928.0","53,116.0","52,396.0","55,128.0","56,328.0","57,924.0","58,448.0","60,940.0","65,468.0","64,868.0","63,484.0","67,100.0","68,908.0","67,540.0","69,700.0","74,804.0","71,812.0","75,352.0","72,860.0","76,524.0","78,520.0","79,580.0","81,580.0","90,732.0","95,028.0","96,152.0","88,864.0","95,032.0","96,544.0","93,508.0","95,996.0","99,264.0","100,220.0","103,728.0","92,564.0","92,864.0","94,908.0","92,744.0","87,328.0"
"52","33","    Aircraft","B874RC1","2,632.0","2,824.0","2,436.0","2,672.0","2,528.0","2,380.0","1,904.0","2,472.0","1,904.0","2,396.0","2,360.0","2,580.0","3,148.0","3,568.0","3,640.0","4,052.0","3,636.0","3,404.0","3,168.0","3,468.0","3,680.0","3,764.0","3,820.0","3,696.0","2,788.0","3,616.0","3,432.0","4,936.0","4,400.0","4,184.0","4,976.0","5,828.0","6,564.0","5,996.0","5,288.0","6,676.0","6,568.0","7,004.0","7,832.0","8,448.0","7,740.0","8,736.0","8,396.0","8,772.0","7,860.0","9,244.0","11,604.0","11,556.0","10,992.0","9,752.0","10,292.0","12,496.0","11,052.0","12,660.0","13,780.0","16,044.0","15,036.0","17,036.0","19,788.0","19,748.0","19,048.0","17,396.0","17,720.0","16,152.0","14,420.0","14,240.0","12,192.0","13,252.0","11,936.0","11,300.0","12,232.0","13,248.0","10,724.0","12,624.0","12,728.0","11,856.0","8,736.0","10,272.0","9,756.0","8,092.0","7,520.0","9,612.0","8,636.0","7,540.0","8,156.0","7,944.0","9,512.0","11,752.0","7,852.0","9,932.0","12,544.0","11,500.0","9,324.0","9,076.0","8,076.0","9,552.0","13,720.0","9,924.0","7,588.0","5,420.0","4,356.0","3,628.0","6,852.0","8,356.0","4,244.0","4,980.0","6,692.0","7,164.0","5,896.0","6,704.0","8,712.0","6,632.0","9,296.0","6,884.0","8,088.0","6,760.0","6,828.0","6,952.0","10,700.0","9,492.0","7,260.0","9,424.0","10,176.0","10,544.0","9,440.0","9,100.0","8,492.0","9,864.0","8,572.0","9,996.0","11,828.0","13,836.0","12,568.0","13,480.0","13,980.0","14,052.0","12,980.0","15,152.0","11,900.0","14,340.0","12,064.0","13,940.0","13,096.0","12,728.0","8,924.0","14,544.0","14,632.0","16,680.0","13,164.0","15,820.0","13,460.0","14,152.0","15,884.0","18,472.0","16,440.0","18,904.0","16,732.0","18,100.0","21,424.0","20,384.0","20,956.0"
"53","34","    Missiles","B875RC1","1,548.0","1,636.0","1,588.0","1,356.0","1,620.0","1,692.0","1,404.0","1,352.0","1,476.0","1,776.0","1,696.0","1,764.0","1,408.0","1,092.0","1,488.0","1,052.0","1,148.0","812.0","2,064.0","1,548.0","1,552.0","1,216.0","1,168.0","900.0","884.0","812.0","1,204.0","1,380.0","1,236.0","1,636.0","2,012.0","2,176.0","2,308.0","2,088.0","2,264.0","2,384.0","2,248.0","2,688.0","3,016.0","3,056.0","2,940.0","3,432.0","3,508.0","3,880.0","3,808.0","3,904.0","4,484.0","6,112.0","5,532.0","5,284.0","5,092.0","7,024.0","6,568.0","6,228.0","6,780.0","6,860.0","6,708.0","8,136.0","9,144.0","7,588.0","7,568.0","9,148.0","9,628.0","8,608.0","6,592.0","8,420.0","7,972.0","8,400.0","8,068.0","8,812.0","10,044.0","8,420.0","10,432.0","9,912.0","11,688.0","12,572.0","11,524.0","11,452.0","10,656.0","9,696.0","9,348.0","11,216.0","11,068.0","10,584.0","8,660.0","8,392.0","6,548.0","8,028.0","6,576.0","5,788.0","5,756.0","4,812.0","4,076.0","5,840.0","5,160.0","3,720.0","4,312.0","4,196.0","4,176.0","3,580.0","2,740.0","2,692.0","2,972.0","3,020.0","2,916.0","2,648.0","4,576.0","2,928.0","2,760.0","2,712.0","2,796.0","3,136.0","2,380.0","2,404.0","2,068.0","3,808.0","3,524.0","3,492.0","3,044.0","3,164.0","3,472.0","3,256.0","3,016.0","3,324.0","2,800.0","2,872.0","3,552.0","4,684.0","3,900.0","3,572.0","4,372.0","4,360.0","3,148.0","4,496.0","3,476.0","4,924.0","4,732.0","4,672.0","3,364.0","5,300.0","5,216.0","4,300.0","3,876.0","3,784.0","4,480.0","4,744.0","4,624.0","3,932.0","4,412.0","4,816.0","6,612.0","5,000.0","6,048.0","5,692.0","6,304.0","5,944.0","5,476.0","5,752.0","4,728.0","5,804.0","5,780.0"
"54","35","    Ships","B876RC1","1,716.0","2,004.0","1,952.0","1,524.0","1,712.0","1,804.0","1,472.0","1,472.0","1,864.0","2,252.0","2,248.0","2,400.0","2,272.0","2,384.0","2,036.0","1,984.0","2,276.0","2,176.0","2,500.0","2,496.0","3,048.0","2,936.0","3,200.0","3,096.0","3,464.0","3,860.0","3,508.0","4,636.0","3,744.0","3,896.0","5,600.0","3,856.0","3,924.0","4,160.0","4,052.0","4,424.0","4,208.0","4,956.0","5,528.0","5,792.0","6,028.0","6,364.0","6,144.0","6,332.0","6,868.0","7,224.0","6,912.0","7,536.0","7,500.0","7,732.0","8,004.0","8,940.0","8,408.0","8,912.0","9,460.0","9,164.0","8,188.0","9,328.0","9,492.0","8,512.0","8,496.0","9,440.0","8,740.0","8,544.0","8,404.0","8,124.0","8,304.0","9,636.0","10,192.0","9,292.0","10,556.0","9,880.0","10,044.0","10,636.0","10,292.0","12,240.0","9,828.0","10,556.0","10,236.0","10,188.0","10,680.0","10,388.0","9,920.0","9,344.0","9,232.0","8,980.0","8,232.0","8,216.0","7,612.0","8,664.0","8,792.0","7,148.0","8,744.0","8,528.0","7,580.0","7,152.0","7,000.0","7,236.0","6,556.0","6,312.0","5,572.0","6,664.0","6,424.0","5,776.0","6,316.0","6,036.0","6,512.0","6,852.0","6,792.0","6,620.0","6,496.0","7,096.0","6,064.0","6,760.0","6,680.0","6,828.0","7,168.0","7,444.0","6,876.0","7,336.0","8,144.0","8,540.0","8,944.0","9,044.0","8,492.0","10,052.0","10,056.0","9,428.0","9,964.0","9,108.0","11,452.0","9,544.0","9,876.0","9,540.0","10,628.0","9,204.0","9,724.0","11,124.0","10,624.0","10,652.0","9,776.0","10,156.0","10,168.0","11,072.0","9,748.0","10,972.0","11,660.0","11,736.0","10,492.0","10,864.0","10,876.0","12,336.0","10,684.0","11,256.0","11,916.0","13,248.0","10,612.0","11,544.0","11,404.0","13,128.0","10,684.0"
"55","36","    Vehicles","B877RC1","468.0","356.0","424.0","404.0","416.0","348.0","232.0","264.0","324.0","348.0","236.0","344.0","232.0","216.0","288.0","364.0","280.0","496.0","564.0","580.0","528.0","700.0","696.0","644.0","764.0","756.0","844.0","1,004.0","856.0","636.0","1,120.0","1,048.0","1,048.0","1,392.0","1,100.0","1,132.0","900.0","1,116.0","1,112.0","1,176.0","1,260.0","2,184.0","2,048.0","2,784.0","3,496.0","3,460.0","3,104.0","3,736.0","3,864.0","4,752.0","3,928.0","4,100.0","4,048.0","4,140.0","3,908.0","2,892.0","3,248.0","3,860.0","3,684.0","4,480.0","4,492.0","4,360.0","4,260.0","4,120.0","3,884.0","3,892.0","3,924.0","3,116.0","3,256.0","3,028.0","3,660.0","2,632.0","3,056.0","3,280.0","3,464.0","2,940.0","2,888.0","4,300.0","4,288.0","2,284.0","2,448.0","2,216.0","3,364.0","3,128.0","3,000.0","1,780.0","1,368.0","1,252.0","1,088.0","1,172.0","800.0","1,068.0","1,188.0","1,040.0","1,144.0","984.0","1,268.0","1,128.0","1,136.0","1,248.0","1,252.0","1,440.0","1,468.0","1,372.0","1,292.0","1,780.0","1,556.0","1,444.0","1,484.0","1,796.0","1,516.0","2,024.0","1,868.0","2,024.0","1,944.0","1,612.0","1,904.0","2,092.0","1,700.0","2,140.0","2,240.0","2,648.0","3,104.0","2,588.0","3,588.0","3,324.0","3,028.0","2,684.0","2,856.0","3,140.0","2,520.0","2,712.0","2,840.0","4,316.0","4,636.0","3,684.0","4,584.0","4,844.0","5,296.0","4,864.0","5,076.0","6,528.0","7,032.0","6,192.0","8,688.0","8,528.0","9,660.0","10,256.0","8,768.0","9,128.0","9,428.0","9,004.0","9,688.0","9,764.0","9,412.0","9,808.0","7,584.0","6,976.0","6,772.0","6,476.0","5,160.0"
"56","37","    Electronics and software","B878RC1","784.0","780.0","836.0","864.0","940.0","908.0","860.0","980.0","872.0","1,024.0","968.0","1,068.0","1,152.0","1,152.0","1,188.0","1,308.0","1,308.0","1,332.0","1,244.0","1,244.0","1,372.0","1,460.0","1,412.0","1,644.0","1,732.0","1,820.0","1,892.0","1,736.0","1,900.0","2,068.0","2,064.0","2,248.0","2,360.0","2,524.0","2,760.0","2,784.0","3,040.0","3,256.0","3,312.0","3,380.0","3,564.0","3,708.0","3,828.0","4,132.0","4,308.0","4,552.0","4,660.0","4,824.0","5,152.0","5,572.0","5,520.0","6,272.0","6,532.0","6,880.0","7,432.0","7,316.0","7,368.0","7,684.0","7,872.0","8,180.0","8,464.0","8,768.0","8,800.0","8,792.0","9,044.0","9,184.0","9,016.0","9,436.0","9,132.0","9,404.0","10,004.0","9,672.0","10,232.0","9,404.0","10,268.0","9,516.0","9,840.0","10,240.0","9,488.0","9,116.0","10,096.0","9,340.0","10,140.0","9,708.0","10,080.0","10,492.0","9,688.0","9,208.0","9,460.0","9,312.0","9,464.0","8,788.0","9,128.0","8,440.0","8,996.0","8,500.0","8,568.0","9,196.0","9,312.0","8,900.0","9,104.0","9,096.0","9,092.0","8,824.0","9,004.0","9,344.0","9,164.0","8,972.0","8,636.0","10,140.0","10,348.0","9,836.0","9,840.0","10,216.0","9,880.0","10,324.0","9,788.0","9,780.0","9,548.0","9,680.0","9,812.0","9,952.0","10,200.0","9,828.0","10,300.0","10,180.0","10,972.0","10,504.0","10,648.0","11,968.0","11,580.0","11,752.0","11,616.0","12,404.0","13,464.0","13,088.0","13,500.0","13,916.0","14,816.0","14,796.0","15,536.0","16,104.0","17,056.0","16,804.0","19,036.0","20,156.0","21,244.0","20,892.0","19,132.0","20,348.0","21,020.0","19,644.0","20,324.0","20,044.0","20,468.0","20,712.0","18,172.0","18,188.0","18,292.0","18,232.0","17,168.0"
"57","38","    Other equipment","B879RC1","-1,888.0","-720.0","-2,652.0","-828.0","776.0","144.0","-404.0","-784.0","1,132.0","588.0","2,100.0","1,836.0","1,312.0","-192.0","3,680.0","4,020.0","4,180.0","3,744.0","4,440.0","4,500.0","4,384.0","4,836.0","4,020.0","3,664.0","4,016.0","3,940.0","4,424.0","3,720.0","4,688.0","5,028.0","5,204.0","5,100.0","5,220.0","4,804.0","4,112.0","5,088.0","5,676.0","6,340.0","6,376.0","5,872.0","5,568.0","7,628.0","6,756.0","7,436.0","6,976.0","7,532.0","7,408.0","7,272.0","9,036.0","9,836.0","8,620.0","9,740.0","9,984.0","11,712.0","13,368.0","11,020.0","9,692.0","7,972.0","12,048.0","9,792.0","8,632.0","10,440.0","12,284.0","11,128.0","11,564.0","9,588.0","12,516.0","10,560.0","12,596.0","13,316.0","13,316.0","11,360.0","12,760.0","13,552.0","12,052.0","13,028.0","15,896.0","14,480.0","15,324.0","15,976.0","15,232.0","14,044.0","14,912.0","14,860.0","11,740.0","13,056.0","12,792.0","12,472.0","11,736.0","12,560.0","13,792.0","12,580.0","13,352.0","13,924.0","12,780.0","14,200.0","14,320.0","15,332.0","16,056.0","14,964.0","14,068.0","14,008.0","14,160.0","13,912.0","13,120.0","14,140.0","14,152.0","13,844.0","13,172.0","14,688.0","15,468.0","15,700.0","14,476.0","15,204.0","15,256.0","14,584.0","14,016.0","15,876.0","15,144.0","14,736.0","15,752.0","17,236.0","18,488.0","17,788.0","17,776.0","19,600.0","20,228.0","20,760.0","22,508.0","23,156.0","23,716.0","22,664.0","23,436.0","22,864.0","22,724.0","22,588.0","24,180.0","25,096.0","25,812.0","25,400.0","25,192.0","25,496.0","27,292.0","29,000.0","30,704.0","31,788.0","33,208.0","32,656.0","32,896.0","34,056.0","35,148.0","33,372.0","33,368.0","34,036.0","35,680.0","35,112.0","33,988.0","32,304.0","32,288.0","28,720.0","27,580.0"
"58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","1. National defense consumption expenditures are defense services produced by government that",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","are valued at their cost of production. Excludes government sales to other sectors and government own-account investment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","(construction and software).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2. Consumption of fixed capital, or depreciation, is included in government gross output as",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","a partial measure of the services of general government fixed assets; the use of depreciation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","assumes a zero net return on these assets.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","3. Includes general government intermediate inputs for goods and services sold to other sectors and",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","for own-account investment.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","4. Own-account investment is measured in current dollars by compensation of general government",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","employees and related expenditures for goods and services and is classified as investment in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
