"","Table 2#3#4U# Price Indexes for Personal Consumption Expenditure","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57","F58","F59","F60","F61","F62","F63","F64","F65","F66","F67","F68","F69","F70","F71","F72","F73","F74","F75","F76","F77","F78","F79","F80","F81","F82","F83","F84","F85","F86","F87","F88","F89","F90","F91","F92","F93","F94","F95","F96","F97","F98","F99","F100","F101","F102","F103","F104","F105","F106","F107","F108","F109","F110","F111","F112","F113","F114","F115","F116","F117","F118","F119","F120","F121","F122","F123","F124","F125","F126","F127","F128","F129","F130","F131","F132","F133","F134","F135","F136","F137","F138","F139","F140","F141","F142","F143","F144","F145","F146","F147","F148","F149","F150","F151","F152","F153","F154","F155","F156","F157","F158","F159","F160","F161","F162","F163","F164","F165","F166","F167","F168","F169","F170","F171","F172","F173","F174","F175","F176","F177","F178","F179","F180","F181","F182","F183","F184","F185","F186","F187","F188","F189","F190","F191","F192","F193","F194","F195","F196","F197","F198","F199","F200","F201","F202","F203","F204","F205","F206","F207","F208","F209","F210","F211","F212","F213","F214","F215","F216","F217","F218","F219"
"11","2","Goods","DGDSRG3",28.009,28.022,28.016,28.037,28.026,28.087,28.112,28.117,28.184,28.229,28.2,28.207,28.158,28.171,28.187,28.327,28.318,28.293,28.328,28.376,28.355,28.385,28.507,28.487,28.499,28.513,28.472,28.388,28.385,28.359,28.433,28.457,28.459,28.428,28.396,28.381,28.409,28.513,28.536,28.574,28.547,28.533,28.474,28.532,28.782,28.694,28.692,28.641,28.705,28.738,28.682,28.656,28.688,28.79,28.869,28.917,28.872,28.911,28.947,29.004,29.081,29.104,29.087,29.097,29.054,29.096,29.135,29.108,29.166,29.16,29.209,29.249,29.268,29.25,29.295,29.344,29.419,29.559,29.555,29.51,29.475,29.445,29.474,29.623,29.633,29.81,29.905,30,29.981,30.017,30.056,30.214,30.293,30.334,30.348,30.404,30.344,30.341,30.329,30.343,30.397,30.49,30.63,30.747,30.825,30.898,31.007,31.005,31.162,31.269,31.339,31.426,31.537,31.603,31.693,31.824,31.921,32.064,32.165,32.167,32.273,32.326,32.469,32.616,32.709,32.909,33.029,33.096,33.211,33.274,33.423,33.565,33.66,33.779,33.789,33.962,34.03,34.063,34.174,34.222,34.371,34.537,34.629,34.746,34.756,34.81,34.894,35.028,35.144,35.283,35.325,35.36,35.346,35.372,35.405,35.557,35.699,35.855,35.858,35.881,35.934,35.939,36.064,36.155,36.367,36.352,36.44,36.55,36.733,36.993,37.36,37.677,37.871,38.098,38.163,38.807,38.836,39.063,39.483,39.838,40.372,41.028,41.65,41.945,42.415,42.781,43.143,43.698,44.251,44.615,44.972,45.334,45.497,45.653,45.753,45.838,45.923,46.191,46.663,46.899,47.011,47.291,47.484,47.704,47.823,47.716,47.637,47.682,47.904,48.066,48.272,48.443,48.706,48.994,49.159,49.335
"12","3","  Durable goods","DDURRG3",54.478,54.51,54.578,54.633,54.724,54.833,54.86,54.605,54.698,54.659,54.703,54.728,54.611,54.7,54.54,54.606,54.6,54.451,54.456,54.468,54.23,54.185,54.54,54.146,54.276,54.295,54.327,54.443,54.572,54.653,54.695,54.784,54.933,54.883,54.626,54.7,54.653,54.734,54.844,54.749,54.762,54.934,54.975,54.982,55.029,54.772,54.792,54.772,54.692,54.811,54.887,54.896,54.932,55.065,55.022,54.994,55.341,55.347,55.26,55.272,55.323,55.435,55.359,55.383,55.322,55.316,55.348,55.267,55.227,55.093,55.186,55.233,55.206,55.175,55.158,55.113,55.166,54.742,54.701,54.754,54.745,54.307,54.32,54.668,54.234,54.429,54.415,54.569,54.578,54.631,54.794,54.839,54.871,54.958,55.009,55.288,55.019,54.933,54.959,55.106,55.234,55.297,55.612,55.83,56.021,56.31,56.481,56.363,56.624,56.743,56.884,56.982,57.103,57.204,57.372,57.552,57.79,57.987,58.214,58.09,58.191,58.417,58.701,58.809,58.833,58.979,59.08,59.184,59.202,59.455,59.558,59.547,59.532,59.62,59.715,59.766,59.866,59.938,60.117,60.281,60.493,60.89,61.335,61.675,62.008,62.208,62.288,62.473,62.609,62.749,62.895,62.432,62.085,62.038,62.094,62.317,62.638,62.675,62.744,62.939,63.026,63.057,63.18,63.324,63.482,63.053,63.093,63.231,63.229,63.419,63.512,63.764,63.904,63.991,64.127,64.216,64.262,64.256,64.438,64.526,64.792,65.057,65.511,65.963,66.656,67.686,68.59,69.222,70.125,71.029,71.48,71.932,72.017,72.554,73.228,73.816,73.858,74.041,74.378,74.699,75.069,75.426,75.766,76.401,76.744,76.943,76.979,77.444,77.825,77.959,78.381,78.519,79.152,79.834,79.977,80.234
"13","4","    Motor vehicles and parts","DMOTRG3",32.602,32.652,32.738,32.769,32.875,33.003,33.048,32.668,32.79,32.749,32.821,32.83,32.596,32.647,32.347,32.407,32.371,32.159,32.133,32.145,31.793,31.724,32.228,31.639,31.83,31.875,31.94,32.106,32.273,32.404,32.503,32.633,32.895,32.835,32.471,32.608,32.545,32.648,32.781,32.846,32.89,32.99,33.044,33.121,33.22,32.853,32.886,32.868,32.754,32.899,32.991,33.016,33.043,33.211,33.152,33.117,33.51,33.488,33.319,33.303,33.424,33.547,33.459,33.458,33.392,33.423,33.494,33.412,33.391,33.212,33.363,33.474,33.494,33.454,33.459,33.408,33.491,32.891,32.913,33.068,33.104,32.604,32.661,33.221,32.584,32.821,32.783,32.903,32.889,32.908,33.034,32.997,32.957,32.98,32.951,33.267,32.724,32.647,32.705,32.867,32.988,33.029,33.424,33.651,33.864,34.207,34.349,34.01,34.152,34.175,34.228,34.28,34.369,34.415,34.503,34.602,34.765,34.899,35.097,34.78,34.732,34.928,35.207,35.204,35.057,35.18,35.202,35.302,35.211,35.467,35.575,35.544,35.535,35.55,35.638,35.68,35.785,35.903,36.092,36.295,36.559,37.086,37.391,37.85,38.189,38.371,38.362,38.429,38.513,38.556,38.667,37.857,37.309,37.288,37.351,37.523,37.864,37.942,38.034,38.201,38.27,38.261,38.318,38.454,38.572,37.874,37.843,37.923,37.898,38.073,38.137,38.339,38.39,38.37,38.43,38.486,38.409,38.33,38.408,38.376,38.315,38.374,38.549,38.815,39.43,40.353,41.148,41.524,42.15,42.89,43.094,43.309,42.987,43.417,44.191,44.344,44.212,44.439,44.666,44.97,45.308,45.579,45.733,46.326,46.468,46.78,46.976,47.265,47.495,47.692,47.884,48.394,48.907,49.638,49.676,49.988
"14","5","    Furnishings and durable household equipment","DFDHRG3",46.513,46.487,46.529,46.664,46.728,46.814,46.787,46.815,46.804,46.799,46.804,46.829,46.882,46.96,47.057,47.104,47.114,47.111,47.157,47.16,47.226,47.267,47.213,47.268,47.244,47.232,47.269,47.279,47.314,47.353,47.311,47.324,47.273,47.277,47.289,47.259,47.265,47.29,47.326,47.269,47.225,47.223,47.222,47.182,47.154,47.191,47.2,47.191,47.191,47.193,47.15,47.172,47.192,47.202,47.21,47.209,47.321,47.327,47.413,47.44,47.42,47.425,47.399,47.408,47.392,47.368,47.301,47.27,47.212,47.203,47.145,47.102,47.083,47.106,47.065,47.04,47.049,47.082,47.006,46.923,46.901,46.89,46.92,46.924,46.946,46.958,46.991,47.083,47.133,47.239,47.408,47.544,47.656,47.75,47.886,48.063,48.069,48.08,48.051,48.147,48.254,48.331,48.459,48.603,48.723,48.8,48.889,49.048,49.41,49.63,49.911,50.086,50.179,50.294,50.421,50.572,50.735,50.868,51.031,51.148,51.307,51.465,51.675,51.837,52.029,52.114,52.302,52.378,52.516,52.676,52.755,52.812,52.887,53.039,53.019,53.217,53.222,53.216,53.309,53.308,53.346,53.494,53.654,53.775,53.825,53.979,53.954,54.1,54.167,54.273,54.296,54.496,54.476,54.465,54.446,54.573,54.635,54.624,54.711,54.778,54.832,54.915,55.054,55.056,55.253,55.35,55.459,55.637,55.68,55.775,55.874,55.903,56.109,56.308,56.427,56.478,56.627,56.702,56.941,57.048,57.539,57.853,58.471,59.048,59.609,60.294,61.054,62.044,62.695,63.532,64.129,64.683,65.122,65.645,65.953,66.473,66.74,66.823,67.094,67.25,67.637,67.957,68.409,68.517,68.805,69.168,69.364,69.481,69.574,69.845,70.114,69.959,70.16,70.337,70.534,70.855
"15","6","    Recreational goods and vehicles","DREQRG3",218.924,218.929,218.742,218.062,217.828,217.433,217.555,217.891,217.989,217.832,217.905,217.935,218.368,218.851,219.414,219.502,219.84,219.755,219.933,219.979,220.083,219.846,219.706,219.585,219.414,219.279,219.018,218.981,218.945,218.547,218.296,218.052,218.075,217.655,217.339,217.154,216.912,216.856,216.612,216.491,216.257,215.939,215.865,215.805,215.513,215.304,215.346,215.124,215.022,214.999,215.45,215.309,215.668,215.717,215.783,215.779,216.313,216.68,216.983,213.151,213.566,213.87,213.936,213.574,213.324,212.76,212.838,212.596,212.477,212.322,212.274,211.971,211.9,211.737,211.761,211.196,210.76,210.506,210.106,209.698,209.28,208.486,207.766,207.089,207.083,207.518,207.687,207.42,207.452,207.274,207.456,207.842,208.042,208.078,208.204,208.27,209.45,208.453,208.662,208.653,208.613,208.868,208.66,208.487,208.335,209.088,209.765,210.374,211.052,211.389,211.423,211.663,212.081,212.545,213.115,213.621,214.316,214.808,215.052,215.538,216.203,216.575,216.688,217.117,218.184,218.495,218.543,218.722,218.861,218.935,218.753,218.412,217.785,217.786,218.457,217.48,217.43,217.189,217.283,217.549,217.812,218.326,220.82,221.103,222.292,222.303,223.797,225.146,225.986,226.738,227.488,227.503,227.808,227.573,227.484,228.053,228.606,228.488,228.099,229.037,228.728,228.894,229.265,229.78,229.803,230.112,230.286,230.391,230.64,231.103,231.635,232.061,232.305,232.452,232.846,233.251,233.623,234.28,234.362,235.066,236.436,237.268,237.984,238.846,239.993,242.415,244.249,244.728,246.766,248.602,249.753,250.363,252.374,253.435,254.575,259.352,259.033,259.017,259.992,260.804,261.097,261.879,262.917,266.017,267.802,265.884,262.5,266.158,269.111,267.506,270.287,266.427,268.999,270.965,271.706,270.247
"16","7","    Other durable goods","DODGRG3",28.77,28.815,28.804,28.83,28.824,28.818,28.833,28.796,28.824,28.813,28.759,28.815,28.825,28.863,28.892,28.872,28.888,28.916,28.914,28.906,28.896,28.874,28.906,28.899,28.963,28.935,28.829,28.828,28.841,28.798,28.803,28.823,28.773,28.782,28.787,28.769,28.808,28.816,28.864,28.238,28.271,28.884,28.906,28.748,28.755,28.742,28.702,28.73,28.772,28.832,28.873,28.808,28.783,28.788,28.77,28.761,28.741,28.77,28.74,29.642,29.376,29.435,29.408,29.617,29.625,29.642,29.655,29.654,29.655,29.669,29.711,29.708,29.507,29.472,29.421,29.592,29.625,29.672,29.624,29.546,29.446,29.235,29.157,29.038,29.101,29.129,29.115,29.367,29.362,29.415,29.457,29.458,29.516,29.716,29.802,29.794,30.001,30.046,29.986,30.005,30.055,30.029,30.078,30.192,30.27,30.254,30.323,30.399,30.423,30.469,30.492,30.423,30.459,30.49,30.688,30.882,31.072,31.265,31.38,31.548,31.824,31.913,31.986,32.176,32.208,32.303,32.395,32.396,32.566,32.652,32.71,32.767,32.764,32.902,32.942,32.973,33.131,33.157,33.213,33.278,33.324,33.239,33.51,33.533,33.622,33.684,33.716,33.8,33.845,34.021,34.135,34.232,34.403,34.325,34.458,34.649,34.848,34.814,34.805,34.849,35.075,35.089,35.195,35.326,35.396,35.46,35.576,35.689,35.621,35.675,35.599,36.044,36.184,36.344,36.527,36.584,36.739,36.65,36.879,37.05,37.345,37.709,38.144,38.307,38.537,38.915,39.09,39.217,40.086,40.358,40.622,41.1,41.131,41.317,41.489,41.624,41.879,42,42.247,42.41,42.492,42.669,42.839,43.02,43.29,43.274,43.496,43.605,43.735,43.805,44.034,44.429,44.821,44.989,45.039,45.212
"17","8","  Nondurable goods","DNDGRG3",19.874,19.882,19.868,19.88,19.858,19.903,19.923,19.962,20.013,20.062,20.028,20.032,20,20.001,20.037,20.163,20.154,20.15,20.182,20.227,20.238,20.272,20.343,20.373,20.368,20.378,20.334,20.241,20.223,20.189,20.253,20.265,20.248,20.224,20.226,20.202,20.235,20.323,20.331,20.38,20.353,20.317,20.255,20.309,20.545,20.494,20.49,20.443,20.516,20.533,20.467,20.441,20.467,20.548,20.632,20.684,20.591,20.628,20.675,20.73,20.799,20.805,20.8,20.805,20.772,20.814,20.848,20.834,20.897,20.91,20.945,20.978,21.001,20.987,21.036,21.092,21.161,21.366,21.37,21.317,21.281,21.321,21.348,21.444,21.525,21.674,21.774,21.846,21.825,21.852,21.867,22.02,22.096,22.124,22.13,22.142,22.124,22.135,22.119,22.109,22.143,22.229,22.321,22.405,22.454,22.482,22.566,22.583,22.701,22.791,22.84,22.914,23.008,23.059,23.123,23.228,23.289,23.404,23.47,23.494,23.586,23.602,23.703,23.837,23.93,24.113,24.221,24.273,24.39,24.412,24.549,24.698,24.799,24.907,24.902,25.071,25.124,25.146,25.23,25.251,25.369,25.473,25.494,25.558,25.513,25.533,25.605,25.712,25.809,25.929,25.948,26.066,26.114,26.152,26.177,26.298,26.391,26.551,26.542,26.53,26.571,26.57,26.68,26.749,26.946,27.012,27.098,27.189,27.387,27.632,28.017,28.313,28.497,28.728,28.773,29.459,29.481,29.731,30.154,30.524,31.053,31.715,32.303,32.535,32.909,33.1,33.313,33.792,34.214,34.432,34.73,35.031,35.19,35.255,35.232,35.213,35.296,35.549,35.995,36.189,36.238,36.472,36.615,36.728,36.789,36.629,36.536,36.487,36.654,36.806,36.945,37.105,37.263,37.439,37.59,37.73
"18","9","    Food and beverages purchased for off-premises consumption","DFXARG3",17.622,17.556,17.522,17.473,17.434,17.492,17.523,17.458,17.538,17.543,17.467,17.461,17.434,17.414,17.504,17.682,17.683,17.653,17.651,17.657,17.667,17.766,17.833,17.903,17.879,17.895,17.869,17.828,17.746,17.678,17.723,17.697,17.657,17.659,17.626,17.656,17.737,17.831,17.875,17.884,17.85,17.831,17.772,17.83,18.042,17.985,18.002,17.886,18.042,18.071,17.993,17.909,17.905,18.076,18.144,18.15,18.082,18.06,18.154,18.193,18.324,18.328,18.329,18.342,18.303,18.39,18.446,18.437,18.544,18.558,18.574,18.584,18.547,18.496,18.562,18.626,18.721,19.046,19.052,18.918,18.85,18.872,18.907,19.028,19.138,19.411,19.569,19.658,19.545,19.548,19.48,19.753,19.806,19.804,19.737,19.692,19.586,19.554,19.498,19.398,19.427,19.568,19.65,19.732,19.71,19.744,19.778,19.797,19.9,19.979,20.01,20.075,20.141,20.134,20.193,20.27,20.345,20.486,20.52,20.524,20.595,20.561,20.624,20.748,20.874,21.121,21.245,21.311,21.448,21.442,21.643,21.834,21.983,22.089,22.117,22.19,22.28,22.275,22.32,22.375,22.478,22.532,22.466,22.478,22.302,22.342,22.469,22.664,22.757,22.907,22.936,22.98,22.973,23.009,23.074,23.269,23.428,23.723,23.684,23.674,23.679,23.712,23.846,23.949,24.118,24.196,24.3,24.424,24.78,25.137,25.761,26.136,26.396,26.637,26.669,28.03,28.038,28.153,28.52,28.768,29.192,29.919,30.389,30.398,30.595,30.612,30.602,31.15,31.799,32.102,32.477,32.909,33.063,33.002,32.818,32.656,32.682,32.961,33.435,33.646,33.619,33.913,34.098,34.229,34.205,33.806,33.606,33.514,33.643,33.74,33.865,34.035,34.151,34.283,34.304,34.408
"19","10","    Clothing and footwear","DCLORG3",53.149,53.137,53.169,53.258,53.316,53.37,53.383,53.616,53.663,53.672,53.657,53.685,53.623,53.861,53.908,54.112,54.085,54.053,54.142,54.316,54.4,54.396,54.322,54.452,54.356,54.453,54.441,54.254,54.357,54.298,54.506,54.553,54.606,54.534,54.542,54.523,54.174,54.243,54.57,54.514,54.502,54.611,54.668,54.472,55.148,55.058,54.805,54.614,54.823,54.906,54.93,54.998,54.935,55.031,55.133,55.169,55.104,55.247,55.4,55.453,55.54,55.541,55.562,55.644,55.69,55.687,55.72,55.627,55.543,55.439,55.615,55.754,55.857,55.84,55.74,55.824,55.89,56.076,56.136,56.39,56.201,56.272,56.407,56.541,56.72,56.871,56.997,57.166,57.324,57.508,57.831,57.798,58.099,58.255,58.446,58.763,58.938,59.138,59.364,59.491,59.672,59.881,60.181,60.343,60.499,60.688,60.914,61.179,61.464,61.869,62.189,62.631,62.977,63.333,63.637,64.019,64.368,64.598,64.801,65.106,65.475,65.668,65.893,66.146,66.455,66.755,67.209,67.106,67.524,67.692,68.027,68.207,68.345,68.585,68.544,68.726,68.878,69.142,69.306,69.441,69.821,70.081,70.416,70.709,70.87,71.095,71.184,71.395,71.809,71.982,72.209,71.883,72.177,72.238,72.313,72.424,72.656,72.76,72.805,72.884,72.97,72.931,73.011,72.646,73.272,73.554,73.714,74.014,74.091,74.226,74.788,75.189,75.406,75.722,75.639,75.849,76.027,76.237,76.454,76.704,77.023,77.851,78.649,79.355,80.228,80.899,81.56,83.141,83.262,83.554,84.017,84.031,84.007,84.229,84.358,84.417,84.49,84.415,84.915,85.256,84.977,85.187,85.421,85.561,85.941,86.169,86.252,86.449,86.923,87.186,87.68,88.134,88.444,88.545,88.87,89.271
"20","11","    Gasoline and other energy goods","DGOERG3",10.368,10.574,10.569,10.64,10.581,10.538,10.486,10.658,10.591,10.803,10.82,10.822,10.743,10.711,10.612,10.688,10.653,10.726,10.843,10.96,10.944,10.863,11.025,10.944,10.99,10.976,10.841,10.574,10.662,10.696,10.811,10.916,10.934,10.833,10.901,10.732,10.765,10.902,10.685,10.908,10.89,10.753,10.594,10.765,11.09,11.01,11.022,11.141,11.005,10.989,10.871,10.836,10.904,10.732,10.905,11.075,10.825,10.929,10.865,10.913,10.881,10.881,10.833,10.795,10.73,10.731,10.728,10.713,10.762,10.814,10.848,10.917,11.021,11.026,11.094,11.128,11.128,11.196,11.177,11.163,11.212,11.299,11.281,11.333,11.333,11.299,11.302,11.302,11.355,11.352,11.421,11.455,11.558,11.592,11.63,11.648,11.715,11.718,11.684,11.789,11.788,11.788,11.805,11.82,11.941,11.838,11.98,11.857,11.961,11.995,11.964,11.894,11.962,12.01,12.013,12.133,12.062,12.098,12.158,12.063,12.172,12.209,12.356,12.464,12.442,12.515,12.444,12.458,12.436,12.437,12.365,12.44,12.402,12.452,12.268,12.687,12.614,12.516,12.605,12.437,12.536,12.7,12.759,12.847,12.895,12.747,12.685,12.538,12.55,12.6,12.491,12.927,12.977,13.006,12.919,12.949,12.817,12.779,12.779,12.678,12.766,12.654,12.778,12.949,13.182,13.205,13.265,13.251,13.285,13.472,13.522,13.73,13.842,14.141,14.158,14.206,14.14,14.783,15.572,16.432,17.56,18.475,19.557,19.892,20.335,20.414,20.536,20.479,20.437,20.222,20.145,20.148,20.214,20.2,20.283,20.314,20.546,20.969,21.646,21.861,22.069,22.277,22.288,22.263,22.251,22.081,21.898,21.674,21.828,22.09,22.15,22.222,22.389,22.65,22.893,23.004
"21","12","    Other nondurable goods","DONGRG3",16.918,16.915,16.93,16.998,17.035,17.114,17.178,17.253,17.334,17.326,17.347,17.367,17.386,17.392,17.417,17.405,17.406,17.396,17.399,17.407,17.419,17.415,17.433,17.434,17.453,17.444,17.449,17.458,17.458,17.456,17.453,17.449,17.437,17.446,17.46,17.453,17.485,17.497,17.529,17.526,17.507,17.49,17.49,17.492,17.505,17.516,17.529,17.536,17.559,17.556,17.553,17.631,17.7,17.786,17.797,17.829,17.836,17.897,17.898,17.974,17.983,17.997,18.008,18.013,18.003,17.994,18.007,18.009,18.024,18.032,18.053,18.059,18.101,18.149,18.176,18.212,18.267,18.303,18.303,18.304,18.316,18.329,18.34,18.387,18.426,18.448,18.482,18.534,18.581,18.629,18.661,18.698,18.712,18.745,18.807,18.832,18.861,18.9,18.913,18.944,18.963,18.958,19.047,19.146,19.224,19.297,19.36,19.417,19.493,19.539,19.596,19.681,19.752,19.816,19.856,19.894,19.938,20.003,20.08,20.151,20.167,20.208,20.278,20.38,20.417,20.486,20.586,20.67,20.751,20.793,20.893,20.97,21.059,21.152,21.245,21.326,21.372,21.475,21.577,21.658,21.71,21.784,21.846,21.906,21.985,22.049,22.102,22.202,22.264,22.335,22.382,22.448,22.513,22.545,22.569,22.599,22.694,22.748,22.774,22.812,22.852,22.896,22.924,22.944,22.981,22.983,23.012,23.045,23.079,23.135,23.235,23.355,23.407,23.473,23.582,23.605,23.677,23.753,23.883,23.968,24.121,24.277,24.485,24.801,25.168,25.544,26.019,26.379,26.757,27.112,27.462,27.79,28.046,28.336,28.469,28.64,28.675,28.773,28.843,28.899,29.031,29.134,29.253,29.411,29.57,29.757,29.897,30.016,30.126,30.21,30.302,30.39,30.529,30.684,30.894,31.01
"22","13","Services","DSERRG3",12.133,12.149,12.169,12.211,12.23,12.274,12.317,12.353,12.389,12.43,12.463,12.49,12.502,12.522,12.529,12.555,12.589,12.614,12.646,12.668,12.695,12.711,12.741,12.757,12.754,12.774,12.779,12.806,12.822,12.848,12.87,12.881,12.911,12.925,12.943,12.959,12.997,13.019,13.042,13.054,13.084,13.108,13.121,13.13,13.139,13.153,13.174,13.189,13.226,13.235,13.24,13.25,13.278,13.287,13.301,13.314,13.331,13.365,13.387,13.402,13.421,13.452,13.477,13.495,13.52,13.54,13.557,13.593,13.608,13.63,13.645,13.665,13.686,13.707,13.72,13.74,13.766,13.779,13.802,13.831,13.861,13.887,13.92,13.95,13.979,14.01,14.032,14.087,14.134,14.189,14.227,14.259,14.314,14.372,14.409,14.442,14.475,14.511,14.533,14.575,14.606,14.654,14.684,14.72,14.771,14.818,14.863,14.912,14.973,15.044,15.108,15.16,15.22,15.285,15.336,15.398,15.459,15.525,15.582,15.648,15.722,15.776,15.856,15.924,16.009,16.066,16.148,16.207,16.285,16.366,16.434,16.515,16.586,16.659,16.737,16.821,16.894,16.964,17.033,17.099,17.177,17.264,17.354,17.448,17.515,17.59,17.664,17.735,17.823,17.91,17.996,18.081,18.14,18.183,18.24,18.305,18.382,18.448,18.498,18.543,18.595,18.649,18.717,18.78,18.839,18.888,18.955,19.02,19.042,19.109,19.191,19.316,19.407,19.513,19.62,19.745,19.886,19.994,20.109,20.26,20.38,20.527,20.696,20.842,21.021,21.197,21.333,21.507,21.685,21.82,21.976,22.149,22.34,22.504,22.607,22.716,22.851,23.004,23.167,23.252,23.422,23.556,23.757,23.906,24.026,24.135,24.24,24.324,24.443,24.57,24.711,24.891,25.034,25.151,25.291,25.476
"23","14","  Household consumption expenditures (for services)","DHCERG3",11.534,11.552,11.568,11.603,11.62,11.662,11.698,11.732,11.765,11.806,11.84,11.873,11.891,11.918,11.932,11.961,12,12.028,12.062,12.085,12.112,12.129,12.159,12.172,12.168,12.184,12.187,12.213,12.227,12.249,12.27,12.279,12.307,12.321,12.339,12.354,12.393,12.415,12.435,12.448,12.477,12.502,12.513,12.524,12.531,12.545,12.566,12.579,12.613,12.622,12.626,12.636,12.662,12.671,12.683,12.697,12.713,12.747,12.767,12.782,12.802,12.832,12.857,12.876,12.901,12.917,12.933,12.97,12.985,13.006,13.02,13.039,13.057,13.074,13.087,13.106,13.129,13.142,13.164,13.193,13.221,13.245,13.276,13.303,13.332,13.36,13.381,13.433,13.476,13.532,13.566,13.596,13.65,13.703,13.739,13.772,13.804,13.84,13.861,13.899,13.926,13.973,14.003,14.036,14.086,14.132,14.174,14.219,14.278,14.346,14.411,14.46,14.515,14.58,14.627,14.686,14.746,14.808,14.862,14.923,14.993,15.044,15.118,15.184,15.264,15.316,15.395,15.45,15.525,15.604,15.669,15.744,15.814,15.885,15.962,16.042,16.112,16.182,16.249,16.312,16.385,16.467,16.552,16.644,16.704,16.776,16.845,16.915,16.998,17.082,17.164,17.243,17.301,17.342,17.397,17.462,17.533,17.596,17.645,17.689,17.739,17.788,17.855,17.911,17.967,18.012,18.076,18.137,18.165,18.23,18.309,18.421,18.513,18.6,18.694,18.821,18.94,19.051,19.16,19.306,19.411,19.544,19.702,19.832,19.995,20.16,20.3,20.462,20.631,20.765,20.91,21.077,21.265,21.407,21.501,21.626,21.74,21.886,22.031,22.118,22.281,22.422,22.612,22.74,22.853,22.959,23.067,23.149,23.264,23.393,23.537,23.704,23.84,23.954,24.085,24.251
"24","15","    Housing and utilities","DHUTRG3",13.608,13.618,13.629,13.685,13.696,13.753,13.774,13.787,13.799,13.853,13.863,13.918,13.922,13.932,13.932,13.94,13.988,13.99,14.029,14.035,14.052,14.056,14.106,14.109,14.112,14.126,14.129,14.177,14.185,14.215,14.232,14.224,14.228,14.235,14.237,14.236,14.285,14.295,14.315,14.287,14.334,14.338,14.354,14.39,14.391,14.388,14.393,14.395,14.448,14.45,14.451,14.466,14.499,14.498,14.499,14.5,14.507,14.557,14.565,14.558,14.55,14.578,14.585,14.597,14.619,14.624,14.627,14.669,14.669,14.67,14.669,14.685,14.682,14.709,14.711,14.709,14.745,14.743,14.759,14.766,14.765,14.79,14.825,14.834,14.866,14.885,14.889,14.934,14.933,14.939,14.946,14.947,14.994,15.043,15.045,15.064,15.098,15.138,15.139,15.154,15.155,15.21,15.215,15.223,15.277,15.311,15.32,15.334,15.381,15.414,15.437,15.484,15.519,15.541,15.575,15.595,15.646,15.687,15.708,15.763,15.803,15.82,15.87,15.899,15.989,16.014,16.106,16.128,16.187,16.247,16.309,16.363,16.424,16.468,16.536,16.579,16.644,16.707,16.772,16.844,16.9,16.987,17.077,17.188,17.238,17.315,17.386,17.446,17.535,17.619,17.679,17.75,17.811,17.829,17.879,17.937,17.999,18.052,18.113,18.135,18.189,18.24,18.3,18.366,18.431,18.453,18.534,18.625,18.743,18.797,18.854,18.94,19.023,19.04,19.103,19.208,19.265,19.336,19.426,19.553,19.615,19.736,19.807,19.912,19.957,20.084,20.168,20.273,20.412,20.546,20.658,20.804,21.107,21.243,21.297,21.437,21.54,21.664,21.779,21.862,22.016,22.196,22.357,22.499,22.599,22.743,22.869,22.94,23.067,23.203,23.314,23.486,23.624,23.817,23.975,24.253
"25","16","    Health care","DHLCRG3",6.119,6.131,6.141,6.168,6.199,6.217,6.23,6.256,6.298,6.348,6.392,6.416,6.383,6.448,6.503,6.556,6.63,6.68,6.715,6.756,6.794,6.812,6.838,6.836,6.825,6.817,6.804,6.794,6.795,6.791,6.798,6.8,6.82,6.824,6.836,6.851,6.87,6.901,6.906,6.948,6.952,6.983,6.991,7.015,7.039,7.051,7.086,7.086,7.095,7.117,7.118,7.128,7.144,7.172,7.187,7.221,7.235,7.242,7.254,7.283,7.319,7.336,7.356,7.383,7.397,7.406,7.427,7.456,7.47,7.503,7.533,7.547,7.572,7.576,7.581,7.616,7.638,7.66,7.665,7.681,7.706,7.721,7.735,7.76,7.78,7.83,7.839,7.887,7.914,7.978,8.009,8.053,8.111,8.165,8.204,8.232,8.282,8.328,8.364,8.399,8.427,8.481,8.517,8.581,8.616,8.659,8.711,8.751,8.799,8.836,8.909,8.937,8.964,9.031,9.052,9.108,9.158,9.214,9.255,9.294,9.346,9.411,9.489,9.558,9.607,9.655,9.705,9.756,9.83,9.895,9.952,10.009,10.089,10.135,10.212,10.281,10.354,10.424,10.469,10.506,10.559,10.604,10.644,10.717,10.732,10.758,10.788,10.85,10.894,10.941,10.981,11.026,11.054,11.088,11.135,11.187,11.219,11.264,11.29,11.318,11.333,11.372,11.451,11.493,11.52,11.551,11.589,11.613,11.643,11.707,11.759,11.817,11.856,11.906,11.936,12.046,12.097,12.184,12.239,12.296,12.39,12.491,12.627,12.702,12.863,13.01,13.131,13.309,13.453,13.584,13.707,13.845,13.946,14.06,14.14,14.252,14.329,14.486,14.6,14.698,14.86,14.981,15.146,15.287,15.383,15.48,15.598,15.692,15.797,15.933,16.014,16.139,16.247,16.326,16.482,16.538
